"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"next","Next","Dalsi",,,,"11:49 05/09/2022"
"previous","Previous","Predchozi",,,,"11:49 05/09/2022"
"trigger alarm","Trigger Alarm","Spousteci alarm",,,,"11:49 05/09/2022"
"view","View","Zobrazit",,,,"11:49 05/09/2022"
"slide out","Slide Out","Vysunuti",,,,"11:49 05/09/2022"
"slide back","Slide Back","Posunout zpet",,,,"11:49 05/09/2022"
"search","Search","Vyhledavani",,,,"11:49 05/09/2022"
"unscrew bulb","Unscrew Bulb","Odsroubovani zarovky",,,,"11:49 05/09/2022"
"screw bulb","Screw Bulb","Sroubovaci zarovka",,,,"11:49 05/09/2022"
"scan","Scan","Skenovani",,,,"11:49 05/09/2022"
"take print","Take Print","Vytisknout",,,,"11:49 05/09/2022"
"takeprint","Taking Print","Porizovani tisku",,,,"11:49 05/09/2022"
"search/analyse","Search/Analyse","Vyhledavani/Analyza",,,,"11:49 05/09/2022"
"up","Up","Nahoru",,,,"11:49 05/09/2022"
"down","Down","Dole",,,,"11:49 05/09/2022"
"handcuff","Handcuff","Pouta",,,,"11:49 05/09/2022"
"takedown","Takedown","Takedown",,,,"11:49 05/09/2022"
"hang up","Hang Up","Zavesit",,,,"11:49 05/09/2022"
"dial...","Dial...","Vytocte cislo...",,,,"11:49 05/09/2022"
"drink","Drink","Napoj",,,,"11:49 05/09/2022"
"swap","Swap","Vymena",,,,"11:49 05/09/2022"
"eat","Eat","Jezte",,,,"11:49 05/09/2022"
"raise","Raise","Zvyste",,,,"11:49 05/09/2022"
"take picture","Take Picture","Vyfotit",,,,"11:49 05/09/2022"
"place","Place","Misto",,,,"11:49 05/09/2022"
"sabotage","Sabotage","Sabotaz",,,,"11:49 05/09/2022"
"view fuse box","View Fuse Box","Zobrazit pojistkovou skrinku",,,,"11:49 05/09/2022"
"view call logs","View Call Logs","Zobrazit protokoly hovoru",,,,"11:49 05/09/2022"
"select","Select","Vyberte",,,,"11:49 05/09/2022"
"drop/place","Drop/Place","Upustit/umistit",,,,"11:49 05/09/2022"
"click","Click","Kliknete na",,,,"11:49 05/09/2022"
"check underneath","Check Underneath","Zkontrolovat pod",,,,"11:49 05/09/2022"
"next page","Next Page","Dalsi stranka",,,,"11:49 05/09/2022"
"previous page","Previous Page","Predchozi stranka",,,,"11:49 05/09/2022"
"take one","Take One","Prvni dil",,,,"11:49 05/09/2022"
"dry","Dry","Suche",,,,"11:49 05/09/2022"
"ko","Recovering","Zotaveni",,,,"11:49 05/09/2022"
"install/uninstall sync disks...","Install/Uninstall Sync Disks...","Instalace/odinstalace Sync disku...",,,,"11:49 05/09/2022"
"apply","Apply","Pouzit",,,,"11:49 05/09/2022"
"scroll/context menu","Scroll/Context Menu","Posouvani/kontextova nabidka",,,,"11:49 05/09/2022"
"inventory","Inventory","Inventura",,,,"11:49 05/09/2022"
"sleep...","Sleep...","Spanek...",,,,"11:49 05/09/2022"
"switch hours/minutes","Switch Hours/Minutes","Prepinani hodin/minut",,,,"11:49 05/09/2022"
"alarm forward","Alarm Forward","Alarm vpred",,,,"11:49 05/09/2022"
"alarm back","Alarm Back","Zpetny alarm",,,,"11:49 05/09/2022"
"pass time....","Pass Time....","Predat cas....",,,,"11:49 05/09/2022"
"set alarm (wait)","Set Alarm (Wait)","Nastaveni alarmu (cekani)",,,,"11:49 05/09/2022"
"notebook","Notebook","Notebook",,,,"11:49 05/09/2022"
"case board","Case Board","Pripadova komise",,,,"11:49 05/09/2022"
"turn on hob","Turn On Hob","Zapnuti varne desky",,,,"11:49 05/09/2022"
"hand in case","Hand-In Case","Prirucni kufrik",,,,"11:49 05/09/2022"
"get case form","Get Resolution Forms","Ziskat formulare pro reseni",,,,"11:49 05/09/2022"
"change decor","Change Decor","Zmena dekorace",,,,"11:49 05/09/2022"
"get out","Get Out","Vystoupit",,,,"11:49 05/09/2022"
"turn off hob","Turn Off Hob","Vypnuti varne desky",,,,"11:49 05/09/2022"
"order","Order","Objednavka",,,,"11:49 05/09/2022"
"switch off","Switch Off","Vypnout",,,,"11:49 05/09/2022"
"switch on","Switch On","Zapnuti",,,,"11:49 05/09/2022"
"nearestinteractable","Nearest Interactable","Nejblizsi interaktivni",,,,"11:49 05/09/2022"
"nearest interactable","Nearest Interactable","Nejblizsi interaktivni",,,,"11:49 05/09/2022"
"scroll map","Scroll Map","Posouvani mapy",,,,"11:49 05/09/2022"
"cycle interface","Cycle Interface","Cyklisticke rozhrani",,,,"11:49 05/09/2022"
"move evidence","Move Evidence","Dukazy o pohybu",,,,"11:49 05/09/2022"
"scroll board","Scroll Board","Scroll Board",,,,"11:49 05/09/2022"
"zoom","Zoom","Zoom",,,,"11:49 05/09/2022"
"prev. window","Prev. Window","Predch. Okno",,,,"11:49 05/09/2022"
"next window","Next Window","Dalsi okno",,,,"11:49 05/09/2022"
"move window","Move Window","Okno pro presun",,,,"11:49 05/09/2022"
"context menu","Context Menu","Kontextova nabidka",,,,"11:49 05/09/2022"
"shoot","Shoot","Strilejte na",,,,"11:49 05/09/2022"
"reset","Reset","Obnoveni",,,,"11:49 05/09/2022"
"resume","Resume","Sourh",,,,"11:49 05/09/2022"
"release","Release","Vydani",,,,"11:49 05/09/2022"
"give","Give","Uvedte",,,,"11:49 05/09/2022"
"attack","Attack","Utok",,,,"11:49 05/09/2022"
"vomit","Vomit","Zvraceni",,,,"11:49 05/09/2022"
"vomiting","Vomiting","Zvraceni",,,,"11:49 05/09/2022"
"sabotaging","sabotaging","sabotovani",,,,"11:49 05/09/2022"
"select & return","Select & Return","Vybrat a vratit",,,,"11:49 05/09/2022"
"select & close","Select & Close","Vybrat a zavrit",,,,"11:49 05/09/2022"
"next track","Next Track","Dalsi skladba",,,,"15:45 29/09/2022"
"previous track","Previous Track","Predchozi skladba",,,,"15:45 29/09/2022"
"create string","Create String","Vytvorit retezec",,,,"14:08 11/01/2023"
"lower","Lower","Dolni",,,,"14:47 12/01/2023"
"rotate left","Rotate Left","Otaceni vlevo",,,,"12:38 15/02/2023"
"rotate right","Rotate Right","Otaceni vpravo",,,,"12:38 15/02/2023"
"dispose","Dispose","Likvidace",,,,"10:25 10/04/2023"
