"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"sharecode_body","Enter the desired share code.","Zadejte pozadovany kod akcie.",,,,"11:49 05/09/2022"
"savegame_title","Save Game?","Ulozit hru?",,,,"11:49 05/09/2022"
"savegame_body","Enter the name of the save game.","Zadejte nazev ulozene hry.",,,,"11:49 05/09/2022"
"input_citizen_title","Input Citizen","Vstupni udaje Obcan",,,,"11:49 05/09/2022"
"input_citizen_body","Input the first name and surname of a citizen.","Zadejte jmeno a prijmeni obcana.",,,,"11:49 05/09/2022"
"input_location_title","Input Location","Vstupni umisteni",,,,"11:49 05/09/2022"
"input_location_body","Input the name of a location.","Zadejte nazev mista.",,,,"11:49 05/09/2022"
"choose next lead_title","Select Lead","Vybrat vedouciho pracovnika",,,,"11:49 05/09/2022"
"choose next lead_body","In Shadows of Doubt there are almost always multiple ways to carry out an investigation: Here are the current available leads, choose one as a start to be guided through. Remember: In the main game you'll have to think for yourself detective! In addition, due to the simulated nature of the game, some leads could be dead ends (just part of the job).\n\n<u>If you think you have enough information to solve the case, fill in the resolution form using the button in the upper right.</u>","Ve hre Stiny pochybnosti existuje temer vzdy vice zpusobu, jak vest vysetrovani: Zde jsou uvedeny aktualni dostupne cesty, vyberte si jednu z nich a nechte se ji provest. Nezapomente: V hlavni hre budete muset premyslet sami za sebe, detektive! Navic vzhledem k simulovane povaze hry mohou byt nektere stopy slepymi ulickami (proste soucast prace).\n\n<u>Pokud si myslite, ze mate dostatek informaci k vyreseni pripadu, vyplnte formular pro reseni pomoci tlacitka vpravo nahore.</u>",,,,"11:49 28/02/2023"
"investigate cctv records","Investigate Diner","Vysetrovat Diner",,,,"11:49 05/09/2022"
"investigate phone calls","Investigate Phone Calls","Vysetrovani telefonnich hovoru",,,,"11:49 05/09/2022"
"investigate vmails","Investigate Office","Vysetrovaci urad",,,,"11:49 05/09/2022"
"investigate murder weapon","Investigate Weapons Dealer","Vysetrovani prodejce zbrani",,,,"11:49 05/09/2022"
"closecasestory_title","Close Story Case","Zavrit pripad pribehu",,,,"11:49 05/09/2022"
"closecasestory_body","You cannot close the story case at this moment.","V tuto chvili nemuzete pripad pribehu uzavrit.",,,,"11:49 05/09/2022"
"disable leads","Disable Leads","Zakazat vedeni",,,,"11:49 05/09/2022"
"off","Off","Vypnuto",,,,"11:49 05/09/2022"
"on","On","Zapnuto",,,,"11:49 05/09/2022"
"savegameoverwrite_title","Save Game","Ulozit hru",,,,"11:49 05/09/2022"
"savegameoverwrite_body","Enter a name:","Zadejte jmeno:",,,,"11:49 05/09/2022"
"citysave_title","Delete Game","Smazat hru",,,,"11:49 05/09/2022"
"citysave_body","Delete this save game?","Smazat tuto ulozenou hru?",,,,"11:49 05/09/2022"
"time limit reached_title","Times Up!","Times Up!",,,,"11:49 05/09/2022"
"time limit reached_body","Unfortunately your time limit has come to an end detective. Hopefully our paths will cross again in the full version...","Vas casovy limit bohuzel vyprsel, detektive. Doufejme, ze se nase cesty opet zkrizi v plne verzi...",,,,"11:49 05/09/2022"
"end demo","End Demo","Konec ukazky",,,,"11:49 05/09/2022"
"demo welcome_title","Welcome","Vitejte na",,,,"11:49 05/09/2022"
"demo welcome_body","Welcome to this Shadows of Doubt Demo! We're really excited for you to play, but please know this version is limited in functionality and play time.\n\nThe game is also still very much in development, so expect a few bugs here and there. Don't worry, we'll get them fixed for the final release.\n\n Enjoy! \n-Cole, Developer","Vitejte v ukazce hry Shadows of Doubt! Jsme opravdu nadseni, ze si muzete zahrat, ale vezte, ze tato verze je omezena co do funkcnosti a herni doby.\n\nHra je take stale ve vyvoji, takze ocekavejte tu a tam nejake chyby. Nebojte se, do finalni verze je opravime.\n\n Uzijte si to! \n-Cole, vyvojar",,,,"11:49 05/09/2022"
"installsyncdisk_title","Install New Sync Disk?","Instalace noveho Sync disku?",,,,"11:49 05/09/2022"
"installsyncdisk_body","Are you sure you want to install this sync disk configuration?\n\nOnce installed, the configuration cannot be changed without reinstalling another sync disk of the same type.","Urcite chcete nainstalovat tuto konfiguraci Sync disku?\n\nPo instalaci nelze konfiguraci zmenit bez opetovne instalace jineho Sync disku stejneho typu.",,,,"11:49 05/09/2022"
"install","Install","Instalace",,,,"11:49 05/09/2022"
"uninstallsyncdisk_title","Uninstall Sync Disk?","Odinstalovat Sync Disk?",,,,"11:49 05/09/2022"
"uninstallsyncdisk_body","Are you sure you want to uninstall this sync disk?\n\nOnce uninstalled you will have to acquire another sync disk of the same type to install again.","Jste si jisti, ze chcete tento Sync disk odinstalovat?\n\nPo odinstalovani si budete muset poridit jiny Sync disk stejneho typu a znovu jej nainstalovat.",,,,"11:49 05/09/2022"
"uninstall","Uninstall","Odinstalujte stranku",,,,"11:49 05/09/2022"
"upgradesyncdisk_title","Upgrade Sync Disk?","Upgrade Sync disku?",,,,"11:49 05/09/2022"
"upgradesyncdisk_body","Are you sure you want to spend an upgrade vial upgrading this sync disk? You will not be able to undo this action.","Jste si jisti, ze chcete utratit lahvicku na upgrade tohoto Sync disku? Tuto akci nebude mozne vratit zpet.",,,,"11:49 05/09/2022"
"upgrade","Upgrade","Upgrade",,,,"11:49 05/09/2022"
"addresspassword_title","Input Password","Zadani hesla",,,,"11:49 05/09/2022"
"addresspassword_body","What's the password?","Jake je heslo?",,,,"11:49 05/09/2022"
"retire_title","Retire?","Odejit do duchodu?",,,,"11:49 05/09/2022"
"retire_body","Are you ready to retire to the Fields retirement district? This will end the game for this character...","Jste pripraveni odejit do duchodu do duchodoveho okrsku Fields? Tim pro tuto postavu hra konci...",,,,"11:49 05/09/2022"
"tutorial skip_title","Skip the Tutorial Section?","Preskocit vyukovou sekci?",,,,"11:49 05/09/2022"
"tutorial skip_body","Looks like you're wandering off! The first section explains how some of the basic mechanics of the game work, do you want to go back to your apartment to play through it? Otherwise, you can skip the first section, or simply cancel and continue to explore.\n\nTip: If you don't want to follow objectives at all, we recommend starting a game in 'Sandbox mode'.","Vypada to, ze jste se zatoulali! V prvni casti je vysvetleno, jak funguji nektere zakladni mechanismy hry, chcete se vratit do sveho bytu a projit si ji? V opacnem pripade muzete prvni cast preskocit nebo ji jednoduse zrusit a pokracovat v pruzkumu.\n\nTip: Pokud se vubec nechcete ridit cili, doporucujeme zacit hru v rezimu "Sandbox".",,,,"11:49 05/09/2022"
"skip","Skip Tutorial","Preskocit vyukovy program",,,,"11:49 05/09/2022"
"return to apartment","Return to Apartment","Navrat do apartmanu",,,,"11:49 05/09/2022"
"next","Next","Dalsi",,,,"11:51 31/10/2022"
"previous","Previous","Predchozi",,,,"12:01 31/10/2022"
"purchaseask_title","Purchase","Nakup",,,,"10:53 25/11/2022"
"purchaseask_body","Do you want to purchase this?","Chcete si ji koupit?",,,,"10:53 25/11/2022"
"sellask_title","Sell","Prodej",,,,"10:54 25/11/2022"
"sellask_body","Do you want to sell this?","Chcete to prodat?",,,,"10:54 25/11/2022"
"dud_lead_title","Dead End?","Slepa ulicka?",,,,"12:22 30/11/2022"
"dud_lead_body","Not every lead you investigate will prove fruitful.\n\nIt's all part of the job detective, move onto the next lead when you're ready, or if you think you have enough information to solve the case, input it into the resolve form.","Ne kazda stopa, kterou proverite, se ukaze jako plodna.To vse je soucasti detektivni prace.Az budete pripraveni, prejdete na dalsi stopu, nebo pokud si myslite, ze mate dostatek informaci k vyreseni pripadu, zadejte je do formulare pro reseni.",,,,"12:22 30/11/2022"
"incompatible_version_title","Incompatible Version","Nekompatibilni verze",,,,"16:15 30/11/2022"
"incompatible_version_body","The selected city was generated with an older version of the game, it may not work with this version.\n\nIt is highly recommended you load a city generated with a newer version of the game.","Vybrane mesto bylo vygenerovano ve starsi verzi hry, v teto verzi nemusi fungovat.\n\nDurazne doporucujeme nacist mesto vygenerovane v novejsi verzi hry.",,,,"16:15 30/11/2022"
"renameevidence_title","Rename Evidence","Prejmenovani dukazu",,,,"15:49 11/12/2022"
"renameevidence_body","Rename this evidence...","Prejmenujte tento dukaz...",,,,"15:49 11/12/2022"
"renamedisabled_title","Rename Disabled","Prejmenovani na Disabled",,,,"15:51 11/12/2022"
"renamedisabled_body","You cannot rename this evidence type.","Tento typ evidence nelze prejmenovat.",,,,"15:51 11/12/2022"
"take item_title","Take Item","Vezmete si polozku",,,,"11:26 02/01/2023"
"take item_body","Are you sure you want to take this item?","Jste si jisti, ze si chcete tuto polozku vzit?",,,,"11:26 02/01/2023"
"toomanycases_title","Too Many Cases","Prilis mnoho pripadu",,,,"11:24 09/01/2023"
"toomanycases_body","You cannot open another case, please close one and try again.","Nemuzete otevrit dalsi pripad, zavrete ho a zkuste to znovu.",,,,"11:24 09/01/2023"
"channelname_title","Enter Channel Name","Zadejte nazev kanalu",,,,"14:14 16/01/2023"
"channelname_body","Enter the name of the channel so the viewer names can be gathered and used as citizen names in your game.","Zadejte nazev kanalu, aby bylo mozne shromazdit jmena divaku a pouzit je ve hre jako jmena obcanu.",,,,"14:14 16/01/2023"
"streamer mode_title","Are you planning to Stream?","Planujete streamovat?",,,,"11:34 30/01/2023"
"streamer mode_body","Shadows of Doubt contains a small number of licensed music tracks on its in-game jukebox and stereo systems. If you plan on streaming or recording a monetized video of the game it is recommended to disable them.\n\nYou can change this setting at any time through the Streaming Settings menu.","Hra Shadows of Doubt obsahuje maly pocet licencovanych hudebnich skladeb v hernim jukeboxu a stereo systemu. Pokud planujete streamovat nebo nahravat zpoplatnene video ze hry, doporucujeme je vypnout.\n\nToto nastaveni muzete kdykoli zmenit prostrednictvim nabidky Nastaveni streamovani.",,,,"11:34 30/01/2023"
"furnitureplacement_title","Purchase Decor Item?","Nakup dekoracniho predmetu?",,,,"17:22 14/02/2023"
"furnitureplacement_body","Do you want to purchase this décor item?","Chcete si tento dekoracni predmet zakoupit?",,,,"17:22 14/02/2023"
"move to storage_title","Move to Storage?","Presun do uloziste?",,,,"11:30 15/02/2023"
"move to storage_body","Do you want to move everything in this room into storage?","Chcete vsechno v teto mistnosti prestehovat do skladu?",,,,"11:30 15/02/2023"
"disable","Disable","Zakazat",,,,"13:15 13/03/2023"
"keep enabled","Keep Enabled","Ponechat povoleno",,,,"13:15 13/03/2023"
"bugname_title","Bug Name","Nazev chyby",,,,"15:05 19/04/2023"
"bugname_body","The name of this bug (usually a short summary)","Nazev teto chyby (obvykle kratke shrnuti)",,,,"15:05 19/04/2023"
"bugdetails_title","Bug Details","Podrobnosti o chybe",,,,"15:05 19/04/2023"
"bugdetails_body","Enter more specific details on this bug...","Zadejte dalsi podrobnosti o teto chybe...",,,,"15:05 19/04/2023"
"bugsubmit_title","Bug Submission","Odesilani chyb",,,,"16:02 19/04/2023"
"bugsubmit_body","Your info is being submitted, you can continue playing while this happens. Thank you for your input and helping us improve Shadows of Doubt!","Vase udaje se odesilaji, muzete pokracovat ve hre. Dekujeme vam za vase prispevky a pomoc pri zlepsovani hry Shadows of Doubt!",,,,"16:02 19/04/2023"
"bugsubmitdelay_title","Bug Submission","Odesilani chyb",,,,"10:10 23/04/2023"
"bugsubmitdelay_body","Please wait at least 15 seconds between bug reports...","Mezi jednotlivymi hlasenimi o chybach pockejte prosim alespon 15 sekund...",,,,"10:10 23/04/2023"
"skip to next tutorial section","Skip to Next Tutorial Section","Preskocit na dalsi cast vyukoveho programu",,,,"14:53 23/04/2023"
"buyapartment_title","Buy Apartment","Koupit apartman",,,,"13:50 09/05/2023"
"buyapartment_body","Are you sure you want to purchase this apartment?","Jste si jisti, ze chcete tento byt koupit?",,,,"13:50 09/05/2023"
"deleteprefs_title","Revert Settings to Default?","Vratit do puvodniho nastaveni?",,,,"15:57 12/07/2023"
"deleteprefs_body","This will revert ALL game settings to their defaults and restart the game. Make sure you have saved your game!","Timto se vrati VSECHNA nastaveni hry na vychozí hodnoty a hra se restartuje. Ujistete se, že jste hru ulozili!",,,,"15:57 12/07/2023"
