"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"nocase_detail","Deselect case to go off duty","Zruseni vyberu pripadu pro prechod mimo sluzbu",,,,"11:49 05/09/2022"
"stickynote_detail","Create a new sticky note for writing your own notes.","Vytvorte si novou samolepici poznamku pro psani vlastnich poznamek.",,,,"11:49 05/09/2022"
"customcase","New Custom Case","Nove vlastni pouzdro",,,,"11:49 05/09/2022"
"customcase_detail","Create a new case where you can pin information of your choosing.","Vytvorte novy pripad, do ktereho muzete pripnout informace podle vlastniho vyberu.",,,,"11:49 05/09/2022"
"closecase","Close Case","Zavrit pripad",,,,"11:49 05/09/2022"
"closecase_detail","Close this case and remove from the case bar.","Zavrete tento kufrik a vyjmete jej z listy kufriku.",,,,"11:49 05/09/2022"
"collapse","Toggle Collapse","Prepnout Sbalit",,,,"11:49 05/09/2022"
"collapse_detail","Minimize or restore this on the case board.","Minimalizujte nebo obnovte tuto funkci na desce skrine.",,,,"11:49 05/09/2022"
"crossout","Toggle Cross-Out","Prepinani Cross-Out",,,,"11:49 05/09/2022"
"crossout_detail","Toggle a cross out symbol.","Prepinani symbolu preskrtnuti.",,,,"11:49 05/09/2022"
"link","New Custom Connection","Nove vlastni pripojeni",,,,"11:49 05/09/2022"
"link_detail","Create a new custom connection linking to this.","Vytvorte nove vlastni pripojeni, ktere na nej bude odkazovat.",,,,"11:49 05/09/2022"
"contextmenu","Additional Options","Dalsi moznosti",,,,"11:49 05/09/2022"
"contextmenu_detail","View additional options...","Zobrazit dalsi moznosti...",,,,"11:49 05/09/2022"
"hideconnection","Toggle Hide Connection","Prepnuti Skryt pripojeni",,,,"11:49 05/09/2022"
"hideconnection_detail","Hide or show this connection with string.","Skryt nebo zobrazit toto pripojeni pomoci retezce.",,,,"11:49 05/09/2022"
"open phone number location","Open Phone Number Location","Otevrene telefonni cislo Umisteni",,,,"11:49 05/09/2022"
"open phone number occupants","Open Phone Number Occupants","Otevrene telefonni cislo Obyvatele",,,,"11:49 05/09/2022"
"open phone number evidence","Open Phone Number Evidence","Dukazy o otevrenem telefonnim cisle",,,,"11:49 05/09/2022"
"collecthandin","Hand-in Form Required","Pozadovany formular pro odevzdani",,,,"11:49 05/09/2022"
"collecthandin_detail","Collect a hand-in form for this case to see the questions you need to answer to solve it.","Vyzvednete si formular pro tento pripad a zjistete, na jake otazky musite odpovedet, abyste ho vyresili.",,,,"11:49 05/09/2022"
"select from board","select from board","vybrat z desky",,,,"11:49 05/09/2022"
"incorrect answer","Incorrect answer","Nespravna odpoved",,,,"11:49 05/09/2022"
"correct reveal","The correct answer(s)","Spravna odpoved (odpovedi)",,,,"11:49 05/09/2022"
"correct answer","correct answer","spravna odpoved",,,,"11:49 05/09/2022"
"resolvecase","Resolve Case","Vyresit pripad",,,,"11:49 05/09/2022"
"resolvecase_detail","Answer these questions to resolve this case.","Odpovezte na tyto otazky a vyreste tento pripad.",,,,"11:49 05/09/2022"
"socialrank","Social Rank","Spolecenske postaveni",,,,"11:49 05/09/2022"
"socialrank_detail","This increases as you gain more experience. Reaching the maximum level will allow retirement.","S pribyvajicimi zkusenostmi se tato hodnota zvysuje. Dosazeni maximalni urovne umozni odchod do duchodu.",,,,"11:49 05/09/2022"
"person","Person","Osoba",,,,"11:49 05/09/2022"
"notebook","Notebook","Notebook",,,,"11:49 05/09/2022"
"notebook_detail","Contains useful help, search, quick references and previously-opened folders.","Obsahuje uzitecnou napovedu, vyhledavani, rychle odkazy a drive otevrene slozky.",,,,"11:49 05/09/2022"
"lockpicks","Lockpicks","Zamkove klice",,,,"11:49 05/09/2022"
"lockpicks_detail","Consumable resource that is used to pick locks or sabotage security equipment.","Spotrebni zdroj, ktery se pouziva k odemykani zamku nebo sabotazi bezpecnostnich zarizeni.",,,,"11:49 05/09/2022"
"person_detail","Shows your inventory and current statuses.","Zobrazuje inventar a aktualni stavy.",,,,"11:49 05/09/2022"
"locationonmap","Show on Map","Zobrazit na mape",,,,"11:49 05/09/2022"
"locationonmap_detail","Point to this location on the map...","Ukazte na toto misto na mape...",,,,"11:49 05/09/2022"
"plotroute","Plot Route","Trasa pozemku",,,,"11:49 05/09/2022"
"plotroute_detail","Plot a route to this location that uses a marked path on the map, and the directional arrow.","Vyznacte trasu k tomuto mistu pomoci vyznacene cesty na mape a smerove sipky.",,,,"11:49 05/09/2022"
"social credit level","Social Credit Level","Uroven socialniho kreditu",,,,"11:49 05/09/2022"
"drop this item","Drop this item","Zahodte tuto polozku",,,,"11:49 05/09/2022"
"scan this item for fingerprints","Scan this item for fingerprints","Skenovani teto polozky na otisky prstu",,,,"11:49 05/09/2022"
"bring up this item's evidence folder","Bring up this item's evidence folder","Vyvolani slozky dukazu teto polozky",,,,"11:49 05/09/2022"
"edit the decor of your apartment","Edit the decor of your apartment","Upravte vyzdobu sveho bytu",,,,"11:49 05/09/2022"
"editor_designatrooms","editor_designatrooms","editor_designatrooms",,,,"12:52 06/12/2022"
"worldinteraction","If this icon is present it means you are interacting with this item directly (in-world), as opposed to from memory (pinned on case board). More actions may be available to you while interacting with it directly.","Pokud je tato ikona pritomna, znamena to, ze s danym predmetem pracujete primo (ve svete), a nikoli z pameti (pripnuty na desce kufriku). Pri prime interakci s nim muze byt k dispozici vice akci.",,,,"11:26 02/01/2023"
"takeitem","Take this item","Vezmete si tuto polozku",,,,"11:52 02/01/2023"
"cleartext","Toggle between hand-written and clear text display.","Prepinani mezi rucne psanym a citelnym textem.",,,,"12:36 02/01/2023"
"toggle chairs display","Toggle Chairs Display","Prepinani zobrazeni zidli",,,,"11:30 15/02/2023"
"toggle tables display","Toggle Tables Display","Prepinani zobrazeni tabulek",,,,"11:30 15/02/2023"
"toggle sideboards display","Toggle Sideboards Display","Prepnout zobrazeni bocnich stolku",,,,"11:30 15/02/2023"
"toggle electronics display","Toggle Electronics Display","Prepinani elektroniky Displej",,,,"11:30 15/02/2023"
"toggle structural display","Toggle Structural Display","Prepinani strukturalniho zobrazeni",,,,"11:30 15/02/2023"
"toggle decoration display","Toggle Decoration Display","Prepinani zobrazeni dekoraci",,,,"11:30 15/02/2023"
"toggle misc display","Toggle Misc Display","Prepinani zobrazeni Ruzne",,,,"11:30 15/02/2023"
"move to storage","Move to Storage","Presun do uloziste",,,,"11:30 15/02/2023"
"move this item into storage","Move this item into storage","Presun teto polozky do skladu",,,,"11:30 15/02/2023"
"toggle consumable display","Toggle Consumable Display","Prepinani zobrazeni spotrebniho materialu",,,,"16:39 21/02/2023"
"toggle medical display","Toggle Medical Display","Prepinani lekarskeho displeje",,,,"16:39 21/02/2023"
"toggle equipment display","Toggle Equipment Display","Prepinani zobrazeni zarizeni",,,,"16:39 21/02/2023"
"toggle documents display","Toggle Documents Display","Prepni zobrazeni dokumentu",,,,"16:39 21/02/2023"
"toggle light fittings display","Toggle Light Fittings Display","Prepni zobrazeni svitidel",,,,"16:39 21/02/2023"
