"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"population","Population","Populace",,,,"11:49 05/09/2022"
"city size","City Size","Velikost mesta",,,,"11:49 05/09/2022"
"name","Name","Nazev",,,,"11:49 05/09/2022"
"generate new","Generate New","Generovat nove",,,,"11:49 05/09/2022"
"city","City","Mesto",,,,"11:49 05/09/2022"
"video","Video","Video",,,,"11:49 05/09/2022"
"graphics","Graphics","Grafika",,,,"11:49 05/09/2022"
"gameplay","Gameplay","Hra",,,,"11:49 05/09/2022"
"controls","Controls","Ovladaci prvky",,,,"11:49 05/09/2022"
"controls settings","Controls Settings","Nastaveni ovladacich prvku",,,,"11:49 05/09/2022"
"gameplay settings","Gameplay Settings","Nastaveni hry",,,,"11:49 05/09/2022"
"graphics settings","Graphics Settings","Nastaveni grafiky",,,,"11:49 05/09/2022"
"video settings","Video Settings","Nastaveni videa",,,,"11:49 05/09/2022"
"developer settings","Developer Settings","Nastaveni vyvojare",,,,"11:49 05/09/2022"
"developer","Developer","Vyvojar",,,,"11:49 05/09/2022"
"colour grading","Color Grading","Trideni barev",,,,"11:49 05/09/2022"
"bloom","Bloom","Bloom",,,,"11:49 05/09/2022"
"depth blur","Depth Blur","Depth Blur",,,,"11:49 05/09/2022"
"film grain","Film Grain","Film Grain",,,,"11:49 05/09/2022"
"motion blur","Motion Blur","Motion Blur",,,,"11:49 05/09/2022"
"volume","Volume","Volume",,,,"11:49 05/09/2022"
"audio","Audio","Audio",,,,"11:49 05/09/2022"
"audio settings","Audio Settings","Nastaveni zvuku",,,,"11:49 05/09/2022"
"music","Music","Hudba",,,,"11:49 05/09/2022"
"always tresspassing","Always Trespassing","Always Trespassing",,,,"11:49 05/09/2022"
"invisible player","Invisible Player","Neviditelny hrac",,,,"11:49 05/09/2022"
"keys to the city","Keys to the City","Klice od mesta",,,,"11:49 05/09/2022"
"uncatchable player","Un-catchable Player","Nechytatelny hrac",,,,"11:49 05/09/2022"
"invincible player","Invincible Player","Neporazitelny hrac",,,,"11:49 05/09/2022"
"inaudible player","Inaudible Player","Neslysitelny hrac",,,,"11:49 05/09/2022"
"generate new city","Generate New City","Generovani noveho mesta",,,,"11:49 05/09/2022"
"detective handbook","Detective Handbook","Detektivni prirucka",,,,"11:49 05/09/2022"
"help","Help","Napoveda",,,,"11:49 05/09/2022"
"teleport player to route end","Teleport Player to Route End","Teleport hrace na konec trasy",,,,"11:49 05/09/2022"
"theft","Theft","Kradez",,,,"11:49 05/09/2022"
"tampering","Tampering","Manipulace",,,,"11:49 05/09/2022"
"breakingandentering","Breaking & Entering","Vloupani a vniknuti",,,,"11:49 05/09/2022"
"trespassingheard","Trespassing (Heard)","Vniknuti na cizi pozemek (Heard)",,,,"11:49 05/09/2022"
"trespassingseen","Trespassing (Seen)","Vniknuti na cizi pozemek (Videno)",,,,"11:49 05/09/2022"
"assault","Assault","Utok",,,,"11:49 05/09/2022"
"strength","Strength","Sila",,,,"11:49 05/09/2022"
"picks","picks","tipy",,,,"11:49 05/09/2022"
"pm","PM","PM",,,,"11:49 05/09/2022"
"force enable movement","Force Enable Movement","Force Enable Movement",,,,"11:49 05/09/2022"
"saturday","Saturday","Sob",,,,"11:49 05/09/2022"
"mapkeyunexplored","Unexplored","Neprobadane stranky",,,,"11:49 05/09/2022"
"mapkeyexploredsafe","Explored [legal]*","Prozkoumano [legalni]*",,,,"11:49 05/09/2022"
"mapkeyexploredprivate","Explored [illegal]","Prozkoumano [nelegalni]",,,,"11:49 05/09/2022"
"mapkeyvent","Air Vent","Vzduchovy ventilator",,,,"11:49 05/09/2022"
"mapkeyduct","Air Duct","Vzduchove potrubi",,,,"11:49 05/09/2022"
"mapkeyopenhoursonly","*Legal during open hours only.","*Pravni pouze behem oteviraci doby.",,,,"11:49 05/09/2022"
"discover all rooms","Discover All Rooms","Objevte vsechny pokoje",,,,"11:49 05/09/2022"
"head bob","Head Bob","Hlava Bob",,,,"11:49 05/09/2022"
"amount","Amount","Castka",,,,"11:49 05/09/2022"
"escape","Escape","Utek",,,,"11:49 05/09/2022"
"evade","Evade","Vyhnout se",,,,"11:49 05/09/2022"
"avoid","Avoid","Vyhnete se",,,,"11:49 05/09/2022"
"skip to chapter part","Skip To Chapter Part","Preskocit na cast kapitoly",,,,"11:49 05/09/2022"
"teleport to random","Teleport to Random","Teleport do nahodneho mista",,,,"11:49 05/09/2022"
"wind","Wind","Vitr",,,,"11:49 05/09/2022"
"rain","Rain","Dest",,,,"11:49 05/09/2022"
"lightning","Lightning","Blesk",,,,"11:49 05/09/2022"
"snow","Snow","Snih",,,,"11:49 05/09/2022"
"set weather","Set Weather","Nastaveni pocasi",,,,"11:49 05/09/2022"
"raindrops","Raindrops","Kapky deste",,,,"11:49 05/09/2022"
"rainy windows","Rainy Windows","Destiva okna",,,,"11:49 05/09/2022"
"interface scale","Interface Scale","Meritko rozhrani",,,,"11:49 05/09/2022"
"scale","Scale","Meritko",,,,"11:49 05/09/2022"
"sandbox mode","Sandbox Mode","Rezim Sandbox",,,,"11:49 05/09/2022"
"input","Input","Vstup",,,,"11:49 05/09/2022"
"share code","Share Code","Sdilet kod",,,,"11:49 05/09/2022"
"save game","Save Game","Ulozit hru",,,,"11:49 05/09/2022"
"load","Load","Zatizeni",,,,"11:49 05/09/2022"
"save","Save","Ulozit",,,,"11:49 05/09/2022"
"save to dev cloud","Save To Dev Cloud","Ulozeni do cloudu Dev",,,,"11:49 05/09/2022"
"select","Select","Vyberte",,,,"11:49 05/09/2022"
"eng","English","Anglictina",,,,"11:49 05/09/2022"
"fre","French","Francouzstina",,,,"11:49 05/09/2022"
"ger","German","Nemcina",,,,"11:49 05/09/2022"
"spa","Spanish","Spanelstina",,,,"11:49 05/09/2022"
"ces","Czech","Cestina",,,,"11:49 05/09/2022"
"chi_simp","Simplified Chinese","Zjednodusena cinstina",,,,"11:49 05/09/2022"
"chi_trad","Traditional Chinese","Tradicni cinstina",,,,"11:49 05/09/2022"
"jap","Japanese","Japonsky",,,,"11:49 05/09/2022"
"rus","Russian","Rusky",,,,"11:49 05/09/2022"
"interface","Interface","Rozhrani",,,,"11:49 05/09/2022"
"language","Language","Jazyk",,,,"11:49 05/09/2022"
"resolution","Resolution","Rozliseni",,,,"11:49 05/09/2022"
"full screen","Full Screen","Pres celou obrazovku",,,,"11:49 05/09/2022"
"exclusivefullscreen","Exclusive Full Screen","Exkluzivni zobrazeni na celou obrazovku",,,,"11:49 05/09/2022"
"fullscreenwindow","Full Screen Window","Okno pres celou obrazovku",,,,"11:49 05/09/2022"
"maximizedwindow","Maximized Window","Maximalizovane okno",,,,"11:49 05/09/2022"
"windowed","Windowed","Okenko",,,,"11:49 05/09/2022"
"give all syncdisks","Give All SyncDisks","Dat vsechny disky SyncDisks",,,,"11:49 05/09/2022"
"purchase","Purchase","Nakup",,,,"11:49 05/09/2022"
"new case","New Case","Novy pripad",,,,"11:49 05/09/2022"
"objectives","Objectives","Cile",,,,"11:49 05/09/2022"
"hand-in objectives","Hand-In Objectives","Cile predavani",,,,"11:49 05/09/2022"
"active objectives","Active Objectives","Aktivni cile",,,,"11:49 05/09/2022"
"starting objectives","Starting Objectives","Vychozi cile",,,,"11:49 05/09/2022"
"incoming","Incoming","Prichozi",,,,"11:49 05/09/2022"
"outgoing","Outgoing","Odchozi",,,,"11:49 05/09/2022"
"select city","Select City","Zvolte mesto",,,,"11:49 05/09/2022"
"directional arrow","Directional Arrow","Smerova sipka",,,,"11:49 05/09/2022"
"czech","Czech","Cestina",,,,"11:49 05/09/2022"
"chinesesimplified","Chinese Simplified","Zjednodusena cinstina",,,,"11:49 05/09/2022"
"chinesetraditional","Chinese Traditional","Tradicni cinstina",,,,"11:49 05/09/2022"
"english","English","Anglictina",,,,"11:49 05/09/2022"
"french","French","Francouzstina",,,,"11:49 05/09/2022"
"german","German","Nemcina",,,,"11:49 05/09/2022"
"japanese","Japanese","Japonsky",,,,"11:49 05/09/2022"
"russian","Russian","Rusky",,,,"11:49 05/09/2022"
"spanish","Spanish","Spanelstina",,,,"11:49 05/09/2022"
"credits","Credits","Kredity",,,,"11:49 05/09/2022"
"color grading","Color Grading","Trideni barev",,,,"11:49 05/09/2022"
"display mode","Display Mode","Rezim zobrazeni",,,,"11:49 05/09/2022"
"rain detail","Rain Detail","Detail deste",,,,"11:49 05/09/2022"
"resume after pin","Resume After Pin","Obnoveni po pripnuti spendliku",,,,"11:49 05/09/2022"
"game difficulty","Game Difficulty","Obtiznost hry",,,,"11:49 05/09/2022"
"enable status effect: smelly","Enable Status Effect: Smelly","Povolit stavovy efekt: Smradlavy",,,,"11:49 05/09/2022"
"enable status effect: cold","Enable Status Effect: Cold","Povolit stavovy efekt: Cold",,,,"11:49 05/09/2022"
"objective markers","Objective Markers","Objektivni znacky",,,,"11:49 05/09/2022"
"easy","Easy","Snadno",,,,"11:49 05/09/2022"
"normal","Normal","Normalni",,,,"11:49 05/09/2022"
"hard","Hard","Hard",,,,"11:49 05/09/2022"
"extreme","Extreme","Extremni",,,,"11:49 05/09/2022"
"all upgrades","All Upgrades","Vsechny aktualizace",,,,"11:49 05/09/2022"
"discover everywhere","Discover Everywhere","Objevujte vsude",,,,"11:49 05/09/2022"
"teleport to end of route","Teleport to end of Route","Teleport na konec trasy",,,,"11:49 05/09/2022"
"everywhere illegal","Everywhere Illegal","Vsude nelegalni",,,,"11:49 05/09/2022"
"mouse smoothing","Aim Smoothing","Vyhlazeni cile",,,,"11:49 05/09/2022"
"generate city","Generate City","Generovat mesto",,,,"11:49 05/09/2022"
"new character","New Character","Nova postava",,,,"11:49 05/09/2022"
"share code:","Share Code:","Sdilet kod:",,,,"11:49 05/09/2022"
"maximum","Maximum","Maximum",,,,"11:49 05/09/2022"
"partner gender","Partner Gender","Partner Pohlavi",,,,"11:49 05/09/2022"
"skin","Skin","Kuze",,,,"11:49 05/09/2022"
"gender","Gender","Pohlavi",,,,"11:49 05/09/2022"
"player name","Player Name","Jmeno hrace",,,,"11:49 05/09/2022"
"city name","City Name","Nazev mesta",,,,"11:49 05/09/2022"
"size","Size","Velikost",,,,"11:49 05/09/2022"
"small","Small","Muzi",,,,"11:49 05/09/2022"
"medium","Medium","Stredni",,,,"11:49 05/09/2022"
"large","Large","Velke",,,,"11:49 05/09/2022"
"ultralow","Ultra Low","Velmi nizka",,,,"11:49 05/09/2022"
"verylow","Very Low","Velmi nizka",,,,"11:49 05/09/2022"
"low","Low","Nizka",,,,"11:49 05/09/2022"
"high","High","Vysoka",,,,"11:49 05/09/2022"
"veryhigh","Very High","Velmi vysoka",,,,"11:49 05/09/2022"
"verylarge","Very Large","Velmi velky",,,,"11:49 05/09/2022"
"new save","New Save","Nove ulozeni",,,,"11:49 05/09/2022"
"shadows of doubt","Shadows of Doubt","Shadows of Doubt",,,,"11:49 05/09/2022"
"popup message","Message","Zprava",,,,"11:49 05/09/2022"
"detectivesnotebook","Detective's Notebook","Detektivni zapisnik",,,,"11:49 05/09/2022"
"selectphoto","Select Photo","Vybrat fotografii",,,,"11:49 05/09/2022"
"nothing","nothing","nic",,,,"11:49 05/09/2022"
"empty","Empty","Prazdne stranky",,,,"11:49 05/09/2022"
"buy","Buy","Koupit",,,,"11:49 05/09/2022"
"passcodes","Passcodes","Pristupove kody",,,,"11:49 05/09/2022"
"locate on map","Locate on Map","Vyhledat na mape",,,,"11:49 05/09/2022"
"enter code","Enter Code","Zadejte kod",,,,"11:49 05/09/2022"
"disable fall damage","Disable Fall Damage","Zakazat poskozeni padem",,,,"11:49 05/09/2022"
"installed disks","Installed Disks","Nainstalovane disky",,,,"11:49 05/09/2022"
"available disks","Available Disks","Dostupne disky",,,,"11:49 05/09/2022"
"find a sync disk clinic to install or uninstall sync disks.","Find a sync disk clinic to install or uninstall sync disks.","Vyhledejte Kliniku Sync disku a nainstalujte nebo odinstalujte Sync disky.",,,,"11:49 05/09/2022"
"install","Install","Instalace",,,,"11:49 05/09/2022"
"uninstall","Uninstall","Odinstalujte stranku",,,,"11:49 05/09/2022"
"special offer: today only","Special Offer: Today Only","Specialni nabidka: Pouze dnes",,,,"11:49 05/09/2022"
"install at sync clinic","Install at Sync Clinic","Instaluj v Klinice Sync",,,,"11:49 05/09/2022"
"item_application","item_application","item_application",,,,"11:49 05/09/2022"
"numbers","numbers","cisla",,,,"11:49 05/09/2022"
"enter phone number","Enter Phone Number","Zadejte telefonni cislo",,,,"11:49 05/09/2022"
"morning","Morning","Rano",,,,"11:49 05/09/2022"
"midday","Midday","Poledne",,,,"11:49 05/09/2022"
"evening","Evening","Vecer",,,,"11:49 05/09/2022"
"midnight","Midnight","Pulnoc",,,,"11:49 05/09/2022"
"sandbox mode start time","Sandbox Mode Start Time","Cas spusteni v rezimu Sandbox",,,,"11:49 05/09/2022"
"archive/close","Archive/Close","Archiv/Zavrit",,,,"11:49 05/09/2022"
"resolve","Resolve","Vyresit",,,,"11:49 05/09/2022"
"caseresolve","Resolution Form","Formular pro reseni",,,,"11:49 05/09/2022"
"resolve case","Resolve Case","Vyresit pripad",,,,"11:49 05/09/2022"
"resolvecase_description","To resolve this case, provide answers for the following before plotting a route to the hand-in destination.","Chcete-li tento pripad vyresit, odpovezte na nasledujici otazky pred vytycenim trasy do cile predani.",,,,"11:49 07/11/2022"
"please answer the question","Please resolve","Vyreste prosim",,,,"11:49 05/09/2022"
"select from board...","Select...","Vyberte si...",,,,"11:49 05/09/2022"
"cancel pick","Cancel Pick","Zrusit vyber",,,,"11:49 05/09/2022"
"get form","Get Form","Ziskat formular",,,,"11:49 05/09/2022"
"caseresults","Investigation Results","Vysledky setreni",,,,"11:49 05/09/2022"
"investigation results","Investigation Results","Vysledky setreni",,,,"11:49 05/09/2022"
"results_description","Please find the results of your investigation below...","Nize naleznete vysledky sveho setreni...",,,,"11:49 05/09/2022"
"questions rank","Questions Rank","Poradi otazek",,,,"11:49 05/09/2022"
"victims rank","Victims Rank","Poradi obeti",,,,"11:49 05/09/2022"
"case unsolved","The case remains unsolved. Please try again by answering the non-optional questions correctly.","Pripad zustava nevyresen. Zkuste to prosim znovu a spravne odpovezte na nepovinne otazky.",,,,"11:49 05/09/2022"
"unsolved",,"F",,,,"11:49 05/09/2022"
"results","Results","Vysledky",,,,"11:49 05/09/2022"
"resume game","Resume Game","Pokracovat",,,,"11:49 05/09/2022"
"story mode","Introduction Mode","Uvodni rezim",,,,"11:49 03/02/2023"
"copy","Copy","Kopirovat",,,,"11:49 05/09/2022"
"continue","Continue","Pokracovat",,,,"11:49 05/09/2022"
"delete","Delete","Odstranit",,,,"11:49 05/09/2022"
"off","Off","Vypnuto",,,,"11:49 05/09/2022"
"change difficulty","Change Difficulty","Obtiznost zmeny",,,,"11:49 05/09/2022"
"clear","Clear","Prehledne",,,,"11:49 05/09/2022"
"plot route to hand-in","Plot Route to Hand-in","Nakreslete trasu k odevzdani",,,,"11:49 05/09/2022"
"close case","Close Case","Zavrit pripad",,,,"11:49 05/09/2022"
"random seed","Random Seed","Nahodny seed",,,,"11:49 05/09/2022"
"paste","Paste","Vlozit",,,,"11:49 05/09/2022"
"custom","Custom","Vlastni",,,,"11:49 05/09/2022"
"on","On","Zapnuto",,,,"11:49 05/09/2022"
"add money","Add Money","Pridat penize",,,,"11:49 05/09/2022"
"case solved","Case solved","Pripad vyresen",,,,"11:49 05/09/2022"
"change lead","Change Lead","Vedouci zmeny",,,,"11:49 05/09/2022"
"incoming calls from","Incoming calls from","Prichozi hovory od",,,,"11:49 05/09/2022"
"hours","hours","hodiny",,,,"11:49 05/09/2022"
"minutes","minutes","minuty",,,,"11:49 05/09/2022"
"outgoing calls from","Outgoing calls from","Odchozi hovory od",,,,"11:49 05/09/2022"
"random","Random","Nahodne",,,,"11:49 05/09/2022"
"apartmentdecor","Apartment Decor","Dekorace bytu",,,,"11:49 05/09/2022"
"wall pattern","Wall Pattern","Vzor steny",,,,"11:49 05/09/2022"
"decor","Decor","Dekor",,,,"11:49 05/09/2022"
"furnishings","Furnishings","Nabytek",,,,"11:49 05/09/2022"
"pattern_walls","Wall Patterns","Vzory sten",,,,"11:49 05/09/2022"
"colourpicker","Palette","Paleta",,,,"11:49 05/09/2022"
"walls","Walls","Steny",,,,"11:49 05/09/2022"
"dirt","Dirt","Spina",,,,"11:49 05/09/2022"
"floor","Floor","Podlaha",,,,"11:49 05/09/2022"
"ceiling","Ceiling","Strop",,,,"11:49 05/09/2022"
"accept","Accept","Prijmout",,,,"11:49 05/09/2022"
"available","Available","Dostupne na",,,,"11:49 05/09/2022"
"side effects","Side Effects","Nezadouci ucinky",,,,"11:49 05/09/2022"
"sandbox mode starting apartment","Sandbox Mode Starting Apartment","Startovni apartman v rezimu Sandbox",,,,"11:49 05/09/2022"
"enable status effect: well rested","Enable Status Effect: Well Rested","Povolit stavovy efekt: Dobre odpocaty",,,,"11:49 05/09/2022"
"enable status effect: focused","Enable Status Effect: Focused","Povolit stavovy efekt: Focused",,,,"11:49 05/09/2022"
"enable status effect: hydrated","Enable Status Effect: Hydrated","Povolit stavovy efekt: Hydratovany",,,,"11:49 05/09/2022"
"enable status effect: energized","Enable Status Effect: Energized","Povolit stavovy efekt: Energized",,,,"11:49 05/09/2022"
"enable status effects","Enable Status Effects","Povoleni stavovych efektu",,,,"11:49 05/09/2022"
"enable status effect: headache","Enable Status Effect: Headache","Povolit stavovy efekt: Bolest hlavy",,,,"11:49 05/09/2022"
"enable status effect: drunk","Enable Status Effect: Drunk","Povolit stavovy efekt: Opilost",,,,"11:49 05/09/2022"
"enable status effect: wet","Enable Status Effect: Wet","Povolit stavovy efekt: Wet",,,,"11:49 05/09/2022"
"enable status effect: numb","Enable Status Effect: Numb","Povolit stavovy efekt: Numb",,,,"11:49 05/09/2022"
"enable status effect: tired","Enable Status Effect: Tired","Povolit stavovy efekt: Unava",,,,"11:49 05/09/2022"
"enable status effect: hydration","Enable Status Effect: Hydration","Povoleni stavoveho efektu: Hydratace",,,,"11:49 05/09/2022"
"enable status effect: hunger","Enable Status Effect: Hunger","Povolit stavovy efekt: Hlad",,,,"11:49 05/09/2022"
"enable status effect: bleeding","Enable Status Effect: Bleeding","Povoleni stavoveho efektu: Krvaceni",,,,"11:49 05/09/2022"
"enable status effects: injuries","Enable Status Effect: Injuries","Povolit stavovy efekt: Zraneni",,,,"11:49 05/09/2022"
"enable procedural murders","Enable Procedural Murders","Umoznit proceduralni vrazdy",,,,"11:49 05/09/2022"
"all","All","Vsechny",,,,"11:49 05/09/2022"
"only positive","Only Positive","Pouze pozitivni",,,,"11:49 05/09/2022"
"only negative","Only Negative","Pouze negativni",,,,"11:49 05/09/2022"
"none","None","Zadne",,,,"11:49 05/09/2022"
"enable status effect: sick","Enable Status Effect: Sick","Povolit stavovy efekt: Sick",,,,"11:49 05/09/2022"
"enable popup tips","Enable Pop-up Tips","Povoleni vyskakovacich tipu",,,,"11:49 05/09/2022"
"enable control hints","Enable Control Hints","Povoleni kontrolnich napoved",,,,"11:49 05/09/2022"
"take money","Take Money","Vezmete si penize",,,,"11:49 05/09/2022"
"male","Male","Muz",,,,"11:49 05/09/2022"
"female","Female","Zena",,,,"11:49 05/09/2022"
"non-binary","Non-Binary","Nebinarni",,,,"11:49 05/09/2022"
"fists","fists","pesti",,,,"11:49 05/09/2022"
"steal money","Steal Money","Kradez penez",,,,"11:49 05/09/2022"
"press any button","Stiskněte libovolné tlačítko","Stisknete libovolne tlacitko",,,,"11:49 05/09/2022"
"invert aim y axis","Invert Aim Y Axis","Invertovani cile osy Y",,,,"11:49 05/09/2022"
"invert aim x axis","Invert Aim X Axis","Invertovani cile osy X",,,,"11:49 05/09/2022"
"control configuration","Control Configuration","Konfigurace ovladani",,,,"11:49 05/09/2022"
"keyboard/mouse","Keyboard/Mouse","Klavesnice/mys",,,,"11:49 05/09/2022"
"controller","Controller","Ridici jednotka",,,,"11:49 05/09/2022"
"aim smoothing","Aim Smoothing","Vyhlazeni cile",,,,"11:49 05/09/2022"
"test action","Test Action","Testovaci akce",,,,"11:49 05/09/2022"
"use primary","Use Primary","Pouziti Primarni",,,,"11:49 05/09/2022"
"use secondary","Use Secondary","Pouzijte sekundarni",,,,"11:49 05/09/2022"
"use alternate","Use Alternate","Pouzijte Alternativni",,,,"11:49 05/09/2022"
"map","Map","Mapa",,,,"11:49 05/09/2022"
"flashlight","Flashlight","Svitilna",,,,"11:49 05/09/2022"
"case board toggle","Case Board Toggle","Prepinac Case Board",,,,"11:49 05/09/2022"
"0",,"0",,,,"11:49 05/09/2022"
"1",,"1",,,,"11:49 05/09/2022"
"2",,"2",,,,"11:49 05/09/2022"
"3",,"3",,,,"11:49 05/09/2022"
"4",,"4",,,,"11:49 05/09/2022"
"5",,"5",,,,"11:49 05/09/2022"
"6",,"6",,,,"11:49 05/09/2022"
"7",,"7",,,,"11:49 05/09/2022"
"8",,"8",,,,"11:49 05/09/2022"
"9",,"9",,,,"11:49 05/09/2022"
"notebook","Notebook","Notebook",,,,"11:49 05/09/2022"
"toggle screenshot mode","Toggle Screenshot Mode","Prepnuti rezimu snimku obrazovky",,,,"11:49 05/09/2022"
"scroll axis up","Scroll Axis Up","Posun osy nahoru",,,,"11:49 05/09/2022"
"scroll axis down","Scroll Axis Down","Osa posunu dolu",,,,"11:49 05/09/2022"
"move horizontal","Move Horizontal","Presunout horizontalne",,,,"11:49 05/09/2022"
"move right","Move Right","Pohyb doprava",,,,"11:49 05/09/2022"
"move left","Move Left","Presun doleva",,,,"11:49 05/09/2022"
"move vertical","Move Vertical","Presun ve svislem smeru",,,,"11:49 05/09/2022"
"move forward","Move Forward","Pohyb vpred",,,,"11:49 05/09/2022"
"move back","Move Back","Presun zpet",,,,"11:49 05/09/2022"
"look horizontal","Look Horizontal","Podivejte se horizontalne",,,,"11:49 05/09/2022"
"look right","Look Right","Podivejte se doprava",,,,"11:49 05/09/2022"
"look left","Look Left","Podivejte se doleva",,,,"11:49 05/09/2022"
"look vertical","Look Vertical","Podivejte se vertikalne",,,,"11:49 05/09/2022"
"look up","Look Up","Podivejte se nahoru",,,,"11:49 05/09/2022"
"look down","Look Down","Podivejte se dolu",,,,"11:49 05/09/2022"
"lean left","Lean Left","Leva strana",,,,"11:49 05/09/2022"
"lean right","Lean Right","Naklonit se doprava",,,,"11:49 05/09/2022"
"sprint","Sprint","Sprint",,,,"11:49 05/09/2022"
"crouch","Crouch","Prikrcit",,,,"11:49 05/09/2022"
"jump","Jump","Skok",,,,"11:49 05/09/2022"
"move up","Move Up","Posun nahoru",,,,"11:49 05/09/2022"
"move down","Move Down","Presun dolu",,,,"11:49 05/09/2022"
"navigate up","Navigate Up","Navigace nahoru",,,,"11:49 05/09/2022"
"navigate down","Navigate Down","Prejit dolu",,,,"11:49 05/09/2022"
"navigate left","Navigate Left","Navigace vlevo",,,,"11:49 05/09/2022"
