"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"pickle","Pickle","Nakladane okurky","zelena","4",,"11:49 05/09/2022"
"pistachio","Pistachio","Pistacie","zelena","4",,"11:49 05/09/2022"
"umber","Umber","Umber","hneda","3",,"11:49 05/09/2022"
"hickory","Hickory","Hickory","hneda","8",,"11:49 05/09/2022"
"tawny","Tawny","Tawny","hneda","5",,"11:49 05/09/2022"
"grey","Grey","Seda","seda","1",,"11:49 05/09/2022"
"shadow","Shadow","Stin","seda","5",,"11:49 05/09/2022"
"graphite","Graphite","Grafit","seda","4",,"11:49 05/09/2022"
"iron","Iron","Zelezo","seda","9",,"11:49 05/09/2022"
"ash","ash","popel","seda","9",,"11:49 05/09/2022"
"slate","Slate","Bridlice","seda","5",,"11:49 05/09/2022"
"pewter","Pewter","Cinove","seda","8",,"11:49 05/09/2022"
"lead","Lead","Olovo","seda","5",,"11:49 05/09/2022"
"midnight","Midnight","Pulnocni","cerna","6",,"11:49 05/09/2022"
"ink","Ink","Inkoustova","cerna","7",,"11:49 05/09/2022"
"obsidian","Obsidian","Obsidianova","cerna","9",,"11:49 05/09/2022"
"onyx","Onyx","Onyxova","cerna","8",,"11:49 05/09/2022"
