"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"foundatnotname","found at",najdete na adrese,,,,"11:49 05/09/2022"
"fingerprint","fingerprint",otisk prstu,,,,"11:49 05/09/2022"
"except","except",kromě,,,,"11:49 05/09/2022"
"featuresin","features in",funkce v,,,,"11:49 05/09/2022"
"murderhappenedat","time of death",doba úmrtí,,,,"11:49 05/09/2022"
"timeofdeath","time of death",doba úmrtí,,,,"11:49 05/09/2022"
"from",,Z,,,,"11:49 05/09/2022"
"to","To",Na,,,,"11:49 05/09/2022"
"istelephonenumberof","is Telephone Number of",je telefonní číslo,,,,"11:49 05/09/2022"
"istelephonenumberfor","is Telephone Number for",je telefonní číslo na,,,,"11:49 05/09/2022"
"stranger","stranger",cizinec,,,,"11:49 05/09/2022"
"ended","ended",ukončeno,,,,"11:49 05/09/2022"
"ringing","ringing",zvonění,,,,"11:49 05/09/2022"
"called","Called",Nazývá se,,,,"11:49 05/09/2022"
"callfrom","Call from",Volání z,,,,"11:49 05/09/2022"
"callto","Call to",Volání na,,,,"11:49 05/09/2022"
"unknown type","Unknown Type",Neznámý typ,,,,"11:49 05/09/2022"
"diedat","died at",zemřel v,,,,"11:49 05/09/2022"
"publicproperty","Public property",Veřejný majetek,,,,"11:49 05/09/2022"
"commercial","commercial",komerční,,,,"11:49 05/09/2022"
"municipal","municipal",obecní,,,,"11:49 05/09/2022"
"indentify number","Identify Number",Identifikovat číslo,,,,"11:49 05/09/2022"
"indentify last caller","Identify Last Caller",Identifikace posledního volajícího,,,,"11:49 05/09/2022"
"enforcers","Enforcers",Vymahači,,,,"11:49 05/09/2022"
"payphone","payphone",telefonní automat,,,,"11:49 05/09/2022"
"duration","Duration",Doba trvání,,,,"11:49 05/09/2022"
"purchase","Purchase",Nákup,,,,"11:49 05/09/2022"
"heel","heel",pátá,,,,"11:49 05/09/2022"
"size","size",velikost,,,,"11:49 05/09/2022"
"boots","boots",boty,,,,"11:49 05/09/2022"
"normal","normal",normální,,,,"11:49 05/09/2022"
"istarget","is Target for",je Target pro,,,,"11:49 05/09/2022"
"livesatbuilding","lives in building",žije v budově,,,,"11:49 05/09/2022"
"worksatbuilding","works at building",pracuje na stavbě,,,,"11:49 05/09/2022"
"livesonfloor","lives on floor",žije na podlaze,,,,"11:49 05/09/2022"
"address","Address",Adresa,,,,"11:49 05/09/2022"
"type","Type",Typ,,,,"11:49 05/09/2022"
"photo","photo",foto,,,,"11:49 05/09/2022"
"voice","voice",hlas,,,,"11:49 05/09/2022"
"fingerprints","fingerprints",otisky prstů,,,,"11:49 05/09/2022"
"name","name",název,,,,"11:49 05/09/2022"
"?",,?,,,,"11:49 05/09/2022"
"isparamourof","is Paramour of",je Paramour z,,,,"11:49 05/09/2022"
"unknown location","Unknown Location",Neznámá lokace,,,,"11:49 05/09/2022"
"floor","floor",podlaha,,,,"12:51 07/03/2023"
"issuspectedcheating",,podezření z podvádění s,,,,"11:37 08/09/2023"
"favourite",,Oblíbené,,,,"14:40 08/09/2023"
"is",,je,,,,"14:40 08/09/2023"
