"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"bathroomemployees","Bathroom","Koupelna",,,,"11:34 19/10/2022"
"bathroomunisexeatery","Bathroom","Koupelna",,,,"11:34 19/10/2022"
"utilitycupboardrare","Utility Cupboard","Uzitkova skrin",,,,"11:34 19/10/2022"
"apartmentdiningroom","Dining Room","Jidelna",,,,"11:34 19/10/2022"
"streetfrontage","Street-side Pavement","Chodnik u ulice",,,,"11:34 14/12/2022"
"syncclinic","Sync Clinic","Klinika Sync",,,,"11:34 19/10/2022"
"pawnshop","Pawn Shop","Zastavarna",,,,"11:34 19/10/2022"
"supermarket","Supermarket","Supermarket",,,,"11:34 19/10/2022"
"enforceroffice","Enforcer Office","Urad pro vymahani prava",,,,"11:34 19/10/2022"
"asiandiningroom","Dining Room","Jidelna",,,,"11:34 19/10/2022"
"hospitalward","Hospital Ward","Nemocnicni oddeleni",,,,"11:34 19/10/2022"
"bardiningroom","Bar","Bar",,,,"11:34 19/10/2022"
"apartment","Apartment","Apartman",,,,"11:34 19/10/2022"
"mediumoffice","Office","Kancelar",,,,"11:34 19/10/2022"
"floor_-2","Basement floor 2","Suteren podlazi 2",,,,"11:34 19/10/2022"
"floor_-1","Basement floor 1","Suteren podlazi 1",,,,"11:34 19/10/2022"
"floor_0","ground floor","prizemi",,,,"11:34 19/10/2022"
"floor_1","1st floor","1. patro",,,,"11:34 19/10/2022"
"floor_2","2nd floor","2. patro",,,,"11:34 19/10/2022"
"floor_3","3rd floor","3. patro",,,,"11:34 19/10/2022"
"floor_4","4th floor","4. patro",,,,"11:34 19/10/2022"
"floor_5","5th floor","5. patro",,,,"11:34 19/10/2022"
"floor_6","6th floor","6. patro",,,,"11:34 19/10/2022"
"floor_7","7th floor","7. patro",,,,"11:34 19/10/2022"
"floor_8","8th floor","8. patro",,,,"11:34 19/10/2022"
"floor_9","9th floor","9. patro",,,,"11:34 19/10/2022"
"floor_10","10th floor","10. patro",,,,"11:34 19/10/2022"
"floor_11","11th floor","11. patro",,,,"11:34 19/10/2022"
"floor_12","12th floor","12. patro",,,,"11:34 19/10/2022"
"floor_13","13th floor","13. patro",,,,"11:34 19/10/2022"
"floor_14","14th floor","14. patro",,,,"11:34 19/10/2022"
"floor_15","15th floor","15. patro",,,,"11:34 19/10/2022"
"floor_16","16th floor","16. patro",,,,"11:34 19/10/2022"
"floor_17","17th floor","17. patro",,,,"11:34 19/10/2022"
"floor_18","18th floor","18. patro",,,,"11:34 19/10/2022"
"floor_19","19th floor","19. patro",,,,"11:34 19/10/2022"
"floor_20","20th floor","20. patro",,,,"11:34 19/10/2022"
"studio","Studio","Studio",,,,"11:34 19/10/2022"
"bedrooms","Bedrooms","Loznice",,,,"11:34 19/10/2022"
"weaponsdealer","Weapons Dealer","Prodejce zbrani",,,,"11:34 19/10/2022"
"industrialplant","Industrial Plant","Prumyslovy zavod",,,,"11:34 19/10/2022"
"basementgenericden","Unknown","Neznamy",,,,"11:34 19/10/2022"
"basementgenericbathroom","Bathroom","Koupelna",,,,"11:34 19/10/2022"
"ballroom","Ballroom","Plesovy sal",,,,"11:34 19/10/2022"
"blackmarketsyncclinic","Black-Market Sync Clinic","Klinika Sync pro cerny trh",,,,"11:34 19/10/2022"
"gamblingden","Gambling Den","Hazardni doupe",,,,"11:34 19/10/2022"
"loanshark","Loan Shark","Uverovy zralok",,,,"11:34 19/10/2022"
"blackmarkettrader","Black-Market Trader","Obchodnik na cernem trhu",,,,"11:34 19/10/2022"
"slummainroom","Fathoms Slum Living Room","Obyvaci pokoj Fathoms Slum",,,,"11:34 19/10/2022"
"slumbathroom","Fathoms Slum Bathroom","Koupelna Fathoms Slum",,,,"11:34 19/10/2022"
"highriseoffice","Office","Kancelar",,,,"11:34 19/10/2022"
"slum","Fathoms Slum","Slum Fathoms",,,,"11:34 19/10/2022"
"emptyden","Unknown","Neznamy",,,,"11:34 19/10/2022"
"basementlobby","Basement Corridor","Suterenni chodba",,,,"11:34 19/10/2022"
"basement","Basement","Suteren",,,,"11:34 19/10/2022"
"outside","Outside","Mimo",,,,"11:34 19/10/2022"
"buildingbathrooms","Public Bathrooms","Verejne toalety",,,,"11:34 19/10/2022"
"ventedrooftop","Rooftop","Strecha",,,,"11:34 19/10/2022"
"industriallobby","Industrial Lobby","Prumyslova hala",,,,"11:34 19/10/2022"
"den","Unknown","Neznamy",,,,"11:34 19/10/2022"
"fastfooddiningroom","Fast Food Restaurant","Restaurace rychleho obcerstveni",,,,"11:34 19/10/2022"
"chemist","Pharmacy","Lekarna",,,,"11:34 19/10/2022"
"hardwarestore","Hardware Store","Obchod s hardwarem",,,,"11:34 19/10/2022"
"fastfood","Fast Food Restaurant","Restaurace rychleho obcerstveni",,,,"11:34 19/10/2022"
"chineseeatery","Asian Restaurant","Asijska restaurace",,,,"11:34 19/10/2022"
"cityhalllobby","City Hall","Radnice",,,,"11:34 19/10/2022"
"onefifthave","Apartment Tower","Apartmanova vez",,,,"11:34 19/10/2022"
"brandynetherland","Apartment Tower","Apartmanova vez",,,,"11:34 19/10/2022"
"chemicalplant","Chemical Plant","Chemicky zavod",,,,"11:34 19/10/2022"
"townhouse","Town-house","Mestsky dum",,,,"11:34 19/10/2022"
"townhouseshops","Town-house","Mestsky dum",,,,"11:34 19/10/2022"
"cityhall","City Hall","Radnice",,,,"11:34 19/10/2022"
"edentower","Commercial Tower","Obchodni vez",,,,"11:34 19/10/2022"
"boundarycoastal01","Promenade","Promenada",,,,"11:34 19/10/2022"
"boundarycoastal02","Promenade","Promenada",,,,"11:34 19/10/2022"
"boundarycorner01","Promenade","Promenada",,,,"11:34 19/10/2022"
"hotel","Hotel","Hotel",,,,"11:34 19/10/2022"
"eatery","Eatery","Jidelna",,,,"12:09 27/06/2023"
"retail","Retail","Maloobchod",,,,"12:09 27/06/2023"
