"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"bathroomunisexeatery","Bathroom",Koupelna,,,,"11:34 19/10/2022"
"utilitycupboardrare","Utility Cupboard",Užitková skříň,,,,"11:34 19/10/2022"
"apartmentdiningroom","Dining Room",Jídelna,,,,"11:34 19/10/2022"
"streetfrontage","Street-side Pavement",Chodník u ulice,,,,"11:34 14/12/2022"
"syncclinic","Sync Clinic",Klinika Sync,,,,"11:34 19/10/2022"
"pawnshop","Pawn Shop",Zastavárna,,,,"11:34 19/10/2022"
"supermarket","Supermarket",Supermarket,,,,"11:34 19/10/2022"
"enforceroffice","Enforcer Office",Úřad pro vymáhání práva,,,,"11:34 19/10/2022"
"asiandiningroom","Dining Room",Jídelna,,,,"11:34 19/10/2022"
"hospitalward","Hospital Ward",Nemocniční oddělení,,,,"11:34 19/10/2022"
"bardiningroom","Bar",Bar,,,,"11:34 19/10/2022"
"apartment","Apartment",Apartmán,,,,"11:34 19/10/2022"
"mediumoffice","Office",Kancelář,,,,"11:34 19/10/2022"
"floor_-2","Basement floor 2",Suterén podlaží 2,,,,"11:34 19/10/2022"
"floor_-1","Basement floor 1",Suterén podlaží 1,,,,"11:34 19/10/2022"
"floor_0","ground floor",přízemí,,,,"11:34 19/10/2022"
"floor_1","1st floor",1. patro,,,,"11:34 19/10/2022"
"floor_2","2nd floor",2. patro,,,,"11:34 19/10/2022"
"floor_3","3rd floor",3. patro,,,,"11:34 19/10/2022"
"floor_4","4th floor",4. patro,,,,"11:34 19/10/2022"
"floor_5","5th floor",5. patro,,,,"11:34 19/10/2022"
"floor_6","6th floor",6. patro,,,,"11:34 19/10/2022"
"floor_7","7th floor",7. patro,,,,"11:34 19/10/2022"
"floor_8","8th floor",8. patro,,,,"11:34 19/10/2022"
"floor_9","9th floor",9. patro,,,,"11:34 19/10/2022"
"floor_10","10th floor",10. patro,,,,"11:34 19/10/2022"
"floor_11","11th floor",11. patro,,,,"11:34 19/10/2022"
"floor_12","12th floor",12. patro,,,,"11:34 19/10/2022"
"floor_13","13th floor",13. patro,,,,"11:34 19/10/2022"
"floor_14","14th floor",14. patro,,,,"11:34 19/10/2022"
"floor_15","15th floor",15. patro,,,,"11:34 19/10/2022"
"floor_16","16th floor",16. patro,,,,"11:34 19/10/2022"
"floor_17","17th floor",17. patro,,,,"11:34 19/10/2022"
"floor_18","18th floor",18. patro,,,,"11:34 19/10/2022"
"floor_19","19th floor",19. patro,,,,"11:34 19/10/2022"
"floor_20","20th floor",20. patro,,,,"11:34 19/10/2022"
"studio","Studio",Studio,,,,"11:34 19/10/2022"
"bedrooms","Bedrooms",Ložnice,,,,"11:34 19/10/2022"
"weaponsdealer","Weapons Dealer",Prodejce zbraní,,,,"11:34 19/10/2022"
"industrialplant","Industrial Plant",Průmyslový závod,,,,"11:34 19/10/2022"
"basementgenericden","Unknown",Neznámý,,,,"11:34 19/10/2022"
"basementgenericbathroom","Bathroom",Koupelna,,,,"11:34 19/10/2022"
"ballroom","Ballroom",Plesový sál,,,,"11:34 19/10/2022"
"blackmarketsyncclinic","Black-Market Sync Clinic",Klinika Sync pro černý trh,,,,"11:34 19/10/2022"
"gamblingden","Gambling Den",Hazardní doupě,,,,"11:34 19/10/2022"
"loanshark","Loan Shark",Úvěrový žralok,,,,"11:34 19/10/2022"
"blackmarkettrader","Black-Market Trader",Obchodník na černém trhu,,,,"11:34 19/10/2022"
"slummainroom","Fathoms Slum Living Room",Obývací pokoj Fathoms Slum,,,,"11:34 19/10/2022"
"slumbathroom","Fathoms Slum Bathroom",Koupelna Fathoms Slum,,,,"11:34 19/10/2022"
"highriseoffice","Office",Kancelář,,,,"11:34 19/10/2022"
"slum","Fathoms Slum",Slum Fathoms,,,,"11:34 19/10/2022"
"emptyden","Unknown",Neznámý,,,,"11:34 19/10/2022"
"basementlobby","Basement Corridor",Suterénní chodba,,,,"11:34 19/10/2022"
"basement","Basement",Suterén,,,,"11:34 19/10/2022"
"outside","Outside",Mimo,,,,"11:34 19/10/2022"
"buildingbathrooms","Public Bathrooms",Veřejné toalety,,,,"11:34 19/10/2022"
"ventedrooftop","Rooftop",Střecha,,,,"11:34 19/10/2022"
"industriallobby","Industrial Lobby",Průmyslová hala,,,,"11:34 19/10/2022"
"den","Unknown",Neznámý,,,,"11:34 19/10/2022"
"fastfooddiningroom","Fast Food Restaurant",Restaurace rychlého občerstvení,,,,"11:34 19/10/2022"
"chemist","Pharmacy",Lékárna,,,,"11:34 19/10/2022"
"hardwarestore","Hardware Store",Obchod s hardwarem,,,,"11:34 19/10/2022"
"fastfood","Fast Food Restaurant",Restaurace rychlého občerstvení,,,,"11:34 19/10/2022"
"chineseeatery","Asian Restaurant",Asijská restaurace,,,,"11:34 19/10/2022"
"cityhalllobby","City Hall",Radnice,,,,"11:34 19/10/2022"
"onefifthave","Apartment Tower",Apartmanova věž,,,,"11:34 19/10/2022"
"brandynetherland","Apartment Tower",Apartmanova věž,,,,"11:34 19/10/2022"
"chemicalplant","Chemical Plant",Chemický závod,,,,"11:34 19/10/2022"
"townhouse","Town-house",Městský dům,,,,"11:34 19/10/2022"
"townhouseshops","Town-house",Městský dům,,,,"11:34 19/10/2022"
"cityhall","City Hall",Radnice,,,,"11:34 19/10/2022"
"edentower","Commercial Tower",Obchodní věž,,,,"11:34 19/10/2022"
"boundarycoastal01","Promenade",Promenáda,,,,"11:34 19/10/2022"
"boundarycoastal02","Promenade",Promenáda,,,,"11:34 19/10/2022"
"boundarycorner01","Promenade",Promenáda,,,,"11:34 19/10/2022"
"hotel","Hotel",Hotel,,,,"11:34 19/10/2022"
"eatery","Eatery",Jídelna,,,,"12:09 27/06/2023"
"retail","Retail",Maloobchod,,,,"12:09 27/06/2023"
"hotellobby","Hotel Lobby",Hotelová hala,,,,"17:01 26/07/2023"
"hotelroom","Hotel Room",Hotelový pokoj,,,,"17:01 26/07/2023"
"rooftopbar","Rooftop Bar",Střešní bar,,,,"15:06 27/07/2023"
"buildingbathroomsabandoned","BuildingBathroomsAbandoned",BudovaKoupelnyOpustena,"",,"","15:38 30/08/2023"
"fathomsyard","",FathomsYard,"",,"","12:44 08/02/2024"
"fathomslobby","",FathomsLobby,"",,"","17:36 09/02/2024"
"laboratory","Laboratory",Laboratoř,"",,"","15:34 28/02/2024"
