"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"affliction-migraines","migraines","migreny",,,,"11:48 05/09/2022"
"partner job","Partner job","Prace partnera",,,,"11:48 05/09/2022"
"interest-music","Music","Hudba",,,,"11:48 05/09/2022"
"lives on the ","Lives on the ","Zije na",,,,"11:48 05/09/2022"
"telephone","Telephone","Telefon",,,,"11:48 05/09/2022"
"works in ","Works in ","Prace v",,,,"11:48 05/09/2022"
"voice id","Voice ID","ID hlasu",,,,"11:48 05/09/2022"
"passcode","Passcode","Pristupovy kod",,,,"11:48 05/09/2022"
"interest-baseball","Baseball","Baseball",,,,"11:48 05/09/2022"
"lives in ","Lives in ","Zije v",,,,"11:48 05/09/2022"
"location","Location","Umisteni",,,,"11:48 05/09/2022"
"blueprints","Blueprints","Plany",,,,"11:48 05/09/2022"
"type","Type","Typ",,,,"11:48 05/09/2022"
"belongs to","Belongs To","Patri do",,,,"11:48 05/09/2022"
"name","Name","Nazev",,,,"11:48 05/09/2022"
"photo","Photo","Foto",,,,"11:48 05/09/2022"
"fingerprint","Fingerprint","Otisk prstu",,,,"11:48 05/09/2022"
"first name","First Name","Jmeno",,,,"11:48 05/09/2022"
"surname","Surname","Prijemci",,,,"11:48 05/09/2022"
"affliction-alcoholic","alcoholism","alkoholismus",,,,"11:48 05/09/2022"
"member","member","clen",,,,"11:48 05/09/2022"
"interest-houseplants","house plants","pokojove rostliny",,,,"11:48 05/09/2022"
"old","old","stary",,,,"11:48 05/09/2022"
"affliction-chronicpain","chronic pain","chronicka bolest",,,,"11:48 05/09/2022"
"apos","A+","A+",,,,"11:48 05/09/2022"
"aneg","A-","A-",,,,"11:48 05/09/2022"
"bpos","B+","B+",,,,"11:48 05/09/2022"
"bneg","B-","B-",,,,"11:48 05/09/2022"
"opos","O+","O+",,,,"11:48 05/09/2022"
"oneg","O-","O-",,,,"11:48 05/09/2022"
"abpos","AB+","AB+",,,,"11:48 05/09/2022"
"abneg","AB-","AB-",,,,"11:48 05/09/2022"
"?",,"?",,,,"11:48 05/09/2022"
"affliction-athsma","asthma","astma",,,,"11:48 05/09/2022"
"affliction-depression","depression","deprese",,,,"11:48 05/09/2022"
"affliction-diabetic","diabetes","diabetes",,,,"11:48 05/09/2022"
"affliction-hardofhearing","hearing loss","ztrata sluchu",,,,"11:48 05/09/2022"
"affliction-insomnia","insomnia","nespavost",,,,"11:48 05/09/2022"
"interest-americanfootball","grid iron football","fotbalova mrizka",,,,"11:48 05/09/2022"
"interest-architecture","architecture","architektura",,,,"11:48 05/09/2022"
"interest-balletdancing","ballet dancing","baletni tanec",,,,"11:48 05/09/2022"
"interest-beer","beer","pivo",,,,"11:48 05/09/2022"
"interest-bodybuilding","bodybuilding","kulturistika",,,,"11:48 05/09/2022"
"interest-bookworm","books","knihy",,,,"11:48 05/09/2022"
"interest-calligraphy","calligraphy","kaligrafie",,,,"11:48 05/09/2022"
"interest-chemistry","chemistry","chemie",,,,"11:48 05/09/2022"
"interest-chess","chess","sachy",,,,"11:48 05/09/2022"
"interest-classicliterature","classic literature","klasicka literatura",,,,"11:48 05/09/2022"
"interest-coffeeconnoisseur","coffee","kava",,,,"11:48 05/09/2022"
"interest-collectingmemorabilia","collecting memorabilia","sbirani memorabilii",,,,"11:48 05/09/2022"
"interest-creativewriting","creative writing","tvurci psani",,,,"11:48 05/09/2022"
"interest-diy","DIY","DIY",,,,"11:48 05/09/2022"
"interest-drawing","drawing","kresleni",,,,"11:48 05/09/2022"
"interest-guns","guns","zbrane",,,,"11:48 05/09/2022"
"interest-ikebana","ikebana","ikebana",,,,"11:48 05/09/2022"
"interest-juggling","juggling","zonglovani",,,,"11:48 05/09/2022"
"interest-knitting","knitting","pleteni",,,,"11:48 05/09/2022"
"interest-meatlover","meat","maso",,,,"11:48 05/09/2022"
"interest-painting","painting","malovani",,,,"11:48 05/09/2022"
"interest-photography","photography","fotografovani",,,,"11:48 05/09/2022"
"interest-poetry","poetry","poezie",,,,"11:48 05/09/2022"
"interest-soccer","soccer","fotbal",,,,"11:48 05/09/2022"
"interest-sports","sports","sport",,,,"11:48 05/09/2022"
"interest-tarot","tarot","tarot",,,,"11:48 05/09/2022"
"interest-teaconnoisseur","tea","caj",,,,"11:48 05/09/2022"
"interest-tennis","tennis","tenis",,,,"11:48 05/09/2022"
"interest-violin","violin","housle",,,,"11:48 05/09/2022"
"interest-vodka","vodka","vodka",,,,"11:48 05/09/2022"
"interest-weightlifting","weightlifting","vzpirani",,,,"11:48 05/09/2022"
"interest-wine","wine","vino",,,,"11:48 05/09/2022"
"district","District","Ulice",,,,"11:33 30/09/2022"
"sample","Sample","Vzorek",,,,"15:35 12/12/2022"
"partner is member","Partner is member","Partner je clenem",,,,"14:52 26/04/2023"
