"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"troubled","Troubled","Problematicke",,"4",,"11:49 05/09/2022"
"weary","Weary","Unaveny",,"6",,"11:49 05/09/2022"
"wicked","Wicked","Zly",,"7",,"11:49 05/09/2022"
"zealous","Zealous","Horlivy",,"3",,"11:49 05/09/2022"
"angelic","Angelic","Andelsky",,"7",,"11:49 05/09/2022"
"clever","Clever","Chytre",,"4",,"11:49 05/09/2022"
"dead","Dead","Mrtvy",,"5",,"11:49 05/09/2022"
"famous","Famous","Slavne",,"7",,"11:49 05/09/2022"
"fertile","Fertile","Urodne",,"4",,"11:49 05/09/2022"
"frank","Frank","Frank",,"5",,"11:49 05/09/2022"
"generous","Generous","Velkoryse",,"7",,"11:49 05/09/2022"
"gifted","Gifted","Nadani",,"8",,"11:49 05/09/2022"
"juicy","Juicy","Stavnate",,"7",,"11:49 05/09/2022"
"naughty","Naughty","Zlobive",,"8",,"11:49 05/09/2022"
"perky","Perky","Energicky",,"7",,"11:49 05/09/2022"
"powerful","Powerful","Vykonny",,"3",,"11:49 05/09/2022"
"righteous","Righteous","Spravedlive",,"5",,"11:49 05/09/2022"
"romantic","Romantic","Romanticky",,"5",,"11:49 05/09/2022"
"ruthless","Ruthless","Bezohledny",,"5",,"11:49 05/09/2022"
"sassy","Sassy","Drzy",,"4",,"11:49 05/09/2022"
"shy","Shy","Plachy",,"5",,"11:49 05/09/2022"
"verdant","Verdant","Zelenajici se",,"4",,"11:49 05/09/2022"
"wandering","Wandering","Putovani",,"7",,"11:49 05/09/2022"
"wild","Wild","Divoke",,"8",,"11:49 05/09/2022"
"blonde","Blonde","Blondynka",,"3",,"11:49 05/09/2022"
"bloody","Bloody","Krvavy",,"5",,"11:49 05/09/2022"
"alluring","Alluring","Svudne",,"3",,"11:49 05/09/2022"
"crooked","Crooked","Krivy",,"6",,"11:49 05/09/2022"
"debonair","Debonair","Debonair",,"4",,"11:49 05/09/2022"
"drab","Drab","Fadni",,"3",,"11:49 05/09/2022"
"handsome","Handsome","Hezky",,"4",,"11:49 05/09/2022"
"quaint","Quaint","Zvlastni",,"3",,"11:49 05/09/2022"
"sloppy","Sloppy","Nedbaly",,"4",,"11:49 05/09/2022"
"weird","Weird","Podivne",,"3",,"11:49 05/09/2022"
"jazzy","Jazzy","Jazzy/kriklavy",,"4",,"11:49 05/09/2022"
"dimwit","Dimwit","Pitomy",,"4",,"11:49 05/09/2022"
"glum","Glum","Mrzuty",,"5",,"11:49 05/09/2022"
"ancient","Ancient","Starobyly",,"6",,"11:49 05/09/2022"
"beautiful","Beautiful","Krasny",,"6",,"11:49 05/09/2022"
