"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"jade","Jade",Jade,zelená,"10",,"11:49 05/09/2022"
"mint","Mint",Mátový,zelená,"7",,"11:49 05/09/2022"
"moss","Moss",Mech,zelená,"6",,"11:49 05/09/2022"
"pickle","Pickle",Nakládané okurky,zelená,"4",,"11:49 05/09/2022"
"pistachio","Pistachio",Pistácie,zelená,"4",,"11:49 05/09/2022"
"umber","Umber",Umber,hnědá,"3",,"11:49 05/09/2022"
"hickory","Hickory",Hickory,hnědá,"8",,"11:49 05/09/2022"
"tawny","Tawny",Tawny,hnědá,"5",,"11:49 05/09/2022"
"grey","Grey",Šeda,šedá,"1",,"11:49 05/09/2022"
"shadow","Shadow",Stín,šedá,"5",,"11:49 05/09/2022"
"graphite","Graphite",Grafit,šedá,"4",,"11:49 05/09/2022"
"iron","Iron",Železo,šedá,"9",,"11:49 05/09/2022"
"ash","ash",popel,šedá,"9",,"11:49 05/09/2022"
"slate","Slate",Břidlice,šedá,"5",,"11:49 05/09/2022"
"pewter","Pewter",Cínové,šedá,"8",,"11:49 05/09/2022"
"lead","Lead",Olovo,šedá,"5",,"11:49 05/09/2022"
"midnight","Midnight",Půlnoční,černá,"6",,"11:49 05/09/2022"
"ink","Ink",Inkoustová,černá,"7",,"11:49 05/09/2022"
"obsidian","Obsidian",Obsidiánová,černá,"9",,"11:49 05/09/2022"
"onyx","Onyx",Onyxová,černá,"8",,"11:49 05/09/2022"
