"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"sharecode_body","Enter the desired share code.",Zadejte požadovaný kód akcie.,,,,"11:49 05/09/2022"
"savegame_title","Save Game?",Uložit hru?,,,,"11:49 05/09/2022"
"savegame_body","Enter the name of the save game.",Zadejte název uložené hry.,,,,"11:49 05/09/2022"
"input_citizen_title","Input Citizen",Vstupní údaje Občan,,,,"11:49 05/09/2022"
"input_citizen_body","Input the first name and surname of a citizen.",Zadejte jméno a příjmení občana.,,,,"11:49 05/09/2022"
"input_location_title","Input Location",Vstupní umístění,,,,"11:49 05/09/2022"
"input_location_body","Input the name of a location.",Zadejte název místa.,,,,"11:49 05/09/2022"
"choose next lead_title","Select Lead",Vybrat vedoucího pracovníka,,,,"11:49 05/09/2022"
"choose next lead_body","In Shadows of Doubt there are almost always multiple ways to carry out an investigation: Here are the current available leads, choose one as a start to be guided through. Remember: In the main game you'll have to think for yourself detective! In addition, due to the simulated nature of the game, some leads could be dead ends (just part of the job).\n\n<u>If you think you have enough information to solve the case, fill in the resolution form using the button in the upper right.</u>","Ve hře Stíny pochybností existuje téměř vždy více způsobů, jak vést vyšetřování: Zde jsou uvedeny aktuální dostupné cesty, vyberte si jednu z nich a nechte se ji provést. Nezapomeňte: V hlavní hře budete muset přemýšlet sami za sebe, detektive! Navíc vzhledem k simulované povaze hry mohou být některé stopy slepými uličkami (prostě součást prace).\n\nPokud si myslíte, že máte dostatek informací k vyřešení případu, vyplňte formulář pro řešení pomocí tlačítka vpravo nahoře.>",,,,"11:49 28/02/2023"
"investigate cctv records","Investigate Diner",Vyšetřovat Diner,,,,"11:49 05/09/2022"
"investigate phone calls","Investigate Phone Calls",Vyšetřování telefonních hovorů,,,,"11:49 05/09/2022"
"investigate vmails","Investigate Office",Vyšetřovací úřad,,,,"11:49 05/09/2022"
"investigate murder weapon","Investigate Weapons Dealer",Vyšetřování prodejce zbraní,,,,"11:49 05/09/2022"
"closecasestory_title","Close Story Case",Zavřít případ příběhu,,,,"11:49 05/09/2022"
"closecasestory_body","You cannot close the story case at this moment.",V tuto chvíli nemůžete případ příběhu uzavřít.,,,,"11:49 05/09/2022"
"disable leads","Disable Leads",Zakázat vedení,,,,"11:49 05/09/2022"
"off","Off",Vypnuto,,,,"11:49 05/09/2022"
"on","On",Zapnuto,,,,"11:49 05/09/2022"
"savegameoverwrite_title","Save Game",Uložit hru,,,,"11:49 05/09/2022"
"savegameoverwrite_body","Enter a name:",Zadejte jméno:,,,,"11:49 05/09/2022"
"citysave_title","Delete Game",Smazat hru,,,,"11:49 05/09/2022"
"citysave_body","Delete this save game?",Smazat tuto uloženou hru?,,,,"11:49 05/09/2022"
"time limit reached_title","Times Up!",Times Úp!,,,,"11:49 05/09/2022"
"time limit reached_body","Unfortunately your time limit has come to an end detective. Hopefully our paths will cross again in the full version...","Váš časový limit bohužel vypršel, detektive. Doufejme, že se naše cesty opět zkříží v plné verzi...",,,,"11:49 05/09/2022"
"end demo","End Demo",Konec ukázky,,,,"11:49 05/09/2022"
"demo welcome_title","Welcome",Vítejte na,,,,"11:49 05/09/2022"
"demo welcome_body","Welcome to this Shadows of Doubt Demo! We're really excited for you to play, but please know this version is limited in functionality and play time.\n\nThe game is also still very much in development, so expect a few bugs here and there. Don't worry, we'll get them fixed for the final release.\n\n Enjoy! \n-Cole, Developer","Vítejte v ukázce hry Shadows of Doubt! Jsme opravdu nadšení, že si můžete zahrát, ale vězte, že tato verze je omezena co do funkčnosti a herní doby.\n\nHra je také stále ve vývoji, takže očekávejte tu a tam nějaké chyby. Nebojte se, do finální verze je opravime.\n\n Užijte si to! \n-Cole, vývojář",,,,"11:49 05/09/2022"
"installsyncdisk_title","Install New Sync Disk?",Instalace nového Sync disku?,,,,"11:49 05/09/2022"
"installsyncdisk_body","Are you sure you want to install this sync disk configuration?\n\nOnce installed, the configuration cannot be changed without reinstalling another sync disk of the same type.",Určitě chcete nainstalovat tuto konfiguraci Sync disku?\n\nPo instalaci nelze konfiguraci změnit bez opětovné instalace jiného Sync disku stejného typu.,,,,"11:49 05/09/2022"
"install","Install",Instalace,,,,"11:49 05/09/2022"
"uninstallsyncdisk_title","Uninstall Sync Disk?",Odinstalovat Sync Disk?,,,,"11:49 05/09/2022"
"uninstallsyncdisk_body","Are you sure you want to uninstall this sync disk?\n\nOnce uninstalled you will have to acquire another sync disk of the same type to install again.","Jste si jistí, že chcete tento Sync disk odinstalovat?\n\nPo odinstalování si budete muset pořídit jiný Sync disk stejného typu a znovu jej nainstalovat.",,,,"11:49 05/09/2022"
"uninstall","Uninstall",Odinstalujte stránku,,,,"11:49 05/09/2022"
"upgradesyncdisk_title","Upgrade Sync Disk?",Upgrade Sync disku?,,,,"11:49 05/09/2022"
"upgradesyncdisk_body","Are you sure you want to spend an upgrade vial upgrading this sync disk? You will not be able to undo this action.","Jste si jistí, že chcete utratit lahvičku na upgrade tohoto Sync disku? Tuto akci nebude možné vrátit zpět.",,,,"11:49 05/09/2022"
"upgrade","Upgrade",Upgrade,,,,"11:49 05/09/2022"
"addresspassword_title","Input Password",Zadání hesla,,,,"11:49 05/09/2022"
"addresspassword_body","What's the password?",Jaké je heslo?,,,,"11:49 05/09/2022"
"retire_title","Retire?",Odejít do důchodu?,,,,"11:49 05/09/2022"
"retire_body","Are you ready to retire to the Fields retirement district? This will end the game for this character...",Jste připraveni odejít do důchodu do důchodového okrsku Fields? Tím pro tuto postavu hra konci...,,,,"11:49 05/09/2022"
"tutorial skip_title","Skip the Tutorial Section?",Přeskočit výukovou sekcí?,,,,"11:49 05/09/2022"
"tutorial skip_body","Looks like you're wandering off! The first section explains how some of the basic mechanics of the game work, do you want to go back to your apartment to play through it? Otherwise, you can skip the first section, or simply cancel and continue to explore.\n\nTip: If you don't want to follow objectives at all, we recommend starting a game in 'Sandbox mode'.","Vypadá to, že jste se zatoulali! V první části je vysvětleno, jak fungují některé základní mechanismy hry, chcete se vrátit do svého bytu a projít si ji? V opačném případě můžete první část přeskočit nebo ji jednoduše zrušit a pokračovat v pruzkumu.\n\nTip: Pokud se vůbec nechcete řídit cíli, doporučujeme začít hru v režimu 'Sandbox'.",,,,"11:49 05/09/2022"
"skip","Skip Tutorial",Přeskočit výukový program,,,,"11:49 05/09/2022"
"return to apartment","Return to Apartment",Návrat do apartmánu,,,,"11:49 05/09/2022"
"next","Next",Další,,,,"11:51 31/10/2022"
"previous","Previous",Předchozí,,,,"12:01 31/10/2022"
"purchaseask_title","Purchase",Nákup,,,,"10:53 25/11/2022"
"purchaseask_body","Do you want to purchase this?",Chcete si ji koupit?,,,,"10:53 25/11/2022"
"sellask_title","Sell",Prodej,,,,"10:54 25/11/2022"
"sellask_body","Do you want to sell this?",Chcete to prodat?,,,,"10:54 25/11/2022"
"dud_lead_title","Dead End?",Slepá ulička?,,,,"12:22 30/11/2022"
"dud_lead_body","Not every lead you investigate will prove fruitful.\n\nIt's all part of the job detective, move onto the next lead when you're ready, or if you think you have enough information to solve the case, input it into the resolve form.","Ne každá stopa, kterou prověříte, se ukáže jako plodna.To vše je součástí detektivní prace.Az budete připraveni, přejděte na další stopu, nebo pokud si myslíte, že máte dostatek informací k vyřešení případu, zadejte je do formuláře pro řešení.",,,,"12:22 30/11/2022"
"incompatible_version_title","Incompatible Version",Nekompatibilní verze,,,,"16:15 30/11/2022"
"incompatible_version_body","The selected city was generated with an older version of the game, it may not work with this version.\n\nIt is highly recommended you load a city generated with a newer version of the game.","Vybrané město bylo vygenerováno ve starší verzi hry, v této verzi nemusí fungovat.\n\nDurazne doporučujeme načíst město vygenerované v novější verzi hry.",,,,"16:15 30/11/2022"
"renameevidence_title","Rename Evidence",Přejmenování důkazů,,,,"15:49 11/12/2022"
"renameevidence_body","Rename this evidence...",Přejmenujte tento dukaz...,,,,"15:49 11/12/2022"
"renamedisabled_title","Rename Disabled",Přejmenování na Disabled,,,,"15:51 11/12/2022"
"renamedisabled_body","You cannot rename this evidence type.",Tento typ evidence nelze přejmenovat.,,,,"15:51 11/12/2022"
"take item_title","Take Item",Vezměte si položku,,,,"11:26 02/01/2023"
"take item_body","Are you sure you want to take this item?","Jste si jistí, že si chcete tuto položku vzít?",,,,"11:26 02/01/2023"
"toomanycases_title","Too Many Cases",Příliš mnoho případů,,,,"11:24 09/01/2023"
"toomanycases_body","You cannot open another case, please close one and try again.","Nemůžete otevřít další případ, zavřete ho a zkuste to znovu.",,,,"11:24 09/01/2023"
"channelname_title","Enter Channel Name",Zadejte nazev kanalu,,,,"14:14 16/01/2023"
"channelname_body","Enter the name of the channel so the viewer names can be gathered and used as citizen names in your game.","Zadejte nazev kanalu, aby bylo mozne shromazdit jmena divaku a pouzit je ve hre jako jmena obcanu.",,,,"14:14 16/01/2023"
"streamer mode_title","Are you planning to Stream?",Plánujete streamovat?,,,,"11:34 30/01/2023"
"streamer mode_body","Shadows of Doubt contains a small number of licensed music tracks on its in-game jukebox and stereo systems. If you plan on streaming or recording a monetized video of the game it is recommended to disable them.\n\nYou can change this setting at any time through the Streaming Settings menu.","Hra Shadows of Doubt obsahuje malý počet licencovaných hudebních skladeb v herním jukeboxu a stereo systému. Pokud plánujete streamovat nebo nahrávat zpoplatněné video ze hry, doporučujeme je vypnout.\n\nToto nastavení můžete kdykoli změnit prostřednictvím nabídky Nastavení streamovani.",,,,"11:34 30/01/2023"
"furnitureplacement_title","Purchase Decor Item?",Nákup dekoračního předmětu?,,,,"17:22 14/02/2023"
"furnitureplacement_body","Do you want to purchase this décor item?",Chcete si tento dekorační předmět zakoupit?,,,,"17:22 14/02/2023"
"move to storage_title","Move to Storage?",Přesun do úložiště?,,,,"11:30 15/02/2023"
"move to storage_body","Do you want to move everything in this room into storage?",Chcete všechno v této místnosti přestěhovat do skladu?,,,,"11:30 15/02/2023"
"disable","Disable",Zakázat,,,,"13:15 13/03/2023"
"keep enabled","Keep Enabled",Ponechat povoleno,,,,"13:15 13/03/2023"
"bugname_title","Bug Name",Název chyby,,,,"15:05 19/04/2023"
"bugname_body","The name of this bug (usually a short summary)",Název této chyby (obvykle krátké shrnutí),,,,"15:05 19/04/2023"
"bugdetails_title","Bug Details",Podrobnosti o chybě,,,,"15:05 19/04/2023"
"bugdetails_body","Enter more specific details on this bug...",Zadejte další podrobnosti o této chybe...,,,,"15:05 19/04/2023"
"bugsubmit_title","Bug Submission",Odesílání chyb,,,,"16:02 19/04/2023"
"bugsubmit_body","Your info is being submitted, you can continue playing while this happens. Thank you for your input and helping us improve Shadows of Doubt!","Vaše údaje se odesílají, můžete pokračovat ve hře. Děkujeme vám za vaše příspěvky a pomoc při zlepšování hry Shadows of Doubt!",,,,"16:02 19/04/2023"
"bugsubmitdelay_title","Bug Submission",Odesílání chyb,,,,"10:10 23/04/2023"
"bugsubmitdelay_body","Please wait at least 15 seconds between bug reports...",Mezi jednotlivými hlášeními o chybách počkejte prosím alespoň 15 sekund...,,,,"10:10 23/04/2023"
"skip to next tutorial section","Skip to Next Tutorial Section",Přeskočit na další část výukového programu,,,,"14:53 23/04/2023"
"buyapartment_title","Buy Apartment",Koupit apartmán,,,,"13:50 09/05/2023"
"buyapartment_body","Are you sure you want to purchase this apartment?","Jste si jistí, že chcete tento byt koupit?",,,,"13:50 09/05/2023"
"deleteprefs_title","Revert Settings to Default?",Vrátit do původního nastavení?,,,,"15:57 12/07/2023"
"deleteprefs_body","This will revert ALL game settings to their defaults and restart the game. Make sure you have saved your game!","Tímto se vrátí VŠECHNA nastavení hry na výchozí hodnoty a hra se restartuje. Ujistěte se, že jste hru uložili!",,,,"15:57 12/07/2023"
"modrestart_title",,Aplikovat módy?,,,,"16:36 03/10/2023"
"modrestart_body",,"Existují výrazné změny konfigurace módů a hra se musí restartovat, aby je správně implementovala. Chcete nyní hru restartovat?",,,,"16:36 03/10/2023"
"cityoverwritewarning_title",,Město již existuje!,,,,"11:31 07/11/2023"
"cityoverwritewarning_body",,"Město s tímto jménem, seed a velikostí již existuje. Chcete-li pokračovat ve generování nového města, změňte konfiguraci...",,,,"11:31 07/11/2023"
"buildingname_title",,Změňte název budovy,,,,"16:02 17/11/2023"
"buildingname_body",,Změňte název této budovy...,,,,"16:02 17/11/2023"
"streetname_title",,Změnit název ulice,,,,"12:55 20/11/2023"
"streetname_body",,Změňte název této ulice...,,,,"12:55 20/11/2023"
"edit_nocityhall_title",,Chybějící radnice,,,,"15:20 27/11/2023"
"edit_nocityhall_body",,"Vaše město potřebuje radnici, umístěte ji prosím, než budete pokračovat...",,,,"15:20 27/11/2023"
"edit_nodiner_title",,Chybějící restaurace,,,,"15:20 27/11/2023"
"edit_nodiner_body",,"Vaše město potřebuje restaurací, umístěte ji, než budete pokračovat...",,,,"15:20 27/11/2023"
"edit_notenoughresidences_title",,Nedostatek rezidencí,,,,"15:20 27/11/2023"
"edit_notenoughresidences_body",,"Vaše město potřebuje více budov, které obsahují byty, umístěte je prosím více, než budete pokračovat...",,,,"15:20 27/11/2023"
"edit_notenoughoffices_title",,Nedostatek kanceláří,,,,"12:24 30/11/2023"
"edit_notenoughoffices_body",,"Vaše město potřebuje alespoň jeden kancelářský prostor. Než budete pokračovat, umístěte do něj budovu, která ho může obsahovat...",,,,"12:24 30/11/2023"
"eula_title",,Licenční smlouva s koncovým uživatelem,,,,"15:40 30/11/2023"
"eula_body",,"Chcete-li pokračovat, přijměte podmínky smlouvy EULA...",,,,"15:40 30/11/2023"
"accept",,Přijmout,,,,"15:40 30/11/2023"
"decline",,Odmítnout,,,,"15:54 30/11/2023"
"incompatible_version_body2",,"Protože město bylo vygenerováno v předchozí verzi hry, nelze jej znovu vytvořit. Vyhledejte prosím chybějící datový soubor města.",,,,"15:51 15/01/2024"
"incompatible_version_body3",,"Hra se může pokusit znovu vytvořit data města ze sdíleného kódu obsaženého v uložené hře, ale kvůli odlišné verzi hry mohou existovat nesrovnalosti; což vede k podivným chybám, chování nebo chybám při načítání.\n\nPokud je to možné, doporučujeme zrušit a pokusit se najít původní datový soubor města, jinak prosím postupujte opatrně.",,,,"15:54 15/01/2024"
"finishcampaignbeforeapartment_title",,Nelze koupit byt,,,,"16:59 12/02/2024"
"finishcampaignbeforeapartment_body",,Před nákupem nového bytu musíte dokončit kampaň...,,,,"16:59 12/02/2024"
"levelupbeforeapartment_title",,Nízká úroveň sociálního kreditu,,,,"17:01 12/02/2024"
"levelupbeforeapartment_body",,"Než si budete moci koupit byt, musíte zvýšit svůj sociální kredit...",,,,"17:01 12/02/2024"
"cityeditor_loaderror_body",,"Nelze najít místní datový soubor města, který tato uložená hra používá:",,,,"13:10 23/02/2024"
"cityeditor_loaderror_body2",,"Toto město bylo vygenerováno pomocí editoru města, proto ho hra nemůže znovu vytvořit z náhodného seed.",,,,"13:10 23/02/2024"
"cityeditor_loaderror_title",,Chybějící údaje o městě,,,,"13:10 23/02/2024"
"onlyonesyncdisk_title",,Nelze nainstalovat,,,,"15:02 06/03/2024"
"onlyonesyncdisk_body",,Můžete mít nainstalovaný pouze jeden od každého typu sync disku.,,,,"15:02 06/03/2024"
