"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"previous","Previous",Předchozí,,,,"11:49 05/09/2022"
"trigger alarm","Trigger Alarm",Spouštěcí alarm,,,,"11:49 05/09/2022"
"view","View",Zobrazit,,,,"11:49 05/09/2022"
"slide out","Slide Out",Vysunutí,,,,"11:49 05/09/2022"
"slide back","Slide Back",Posunout zpět,,,,"11:49 05/09/2022"
"search","Search",Vyhledávání,,,,"11:49 05/09/2022"
"unscrew bulb","Unscrew Bulb",Odšroubování žárovky,,,,"11:49 05/09/2022"
"screw bulb","Screw Bulb",Šroubovací žárovka,,,,"11:49 05/09/2022"
"scan","Scan",Skenování,,,,"11:49 05/09/2022"
"take print","Take Print",Vytisknout,,,,"11:49 05/09/2022"
"takeprint","Taking Print",Pořizování tisku,,,,"11:49 05/09/2022"
"search/analyse","Search/Analyse",Vyhledavani/Analyza,,,,"11:49 05/09/2022"
"up","Up",Nahoru,,,,"11:49 05/09/2022"
"down","Down",Dole,,,,"11:49 05/09/2022"
"handcuff","Handcuff",Pouta,,,,"11:49 05/09/2022"
"takedown","Takedown",Takedown,,,,"11:49 05/09/2022"
"hang up","Hang Up",Zavěsit,,,,"11:49 05/09/2022"
"dial...","Dial...",Vytočte cislo...,,,,"11:49 05/09/2022"
"drink","Drink",Nápoj,,,,"11:49 05/09/2022"
"swap","Swap",Výměna,,,,"11:49 05/09/2022"
"eat","Eat",Jezte,,,,"11:49 05/09/2022"
"raise","Raise",Zvyšte,,,,"11:49 05/09/2022"
"take picture","Take Picture",Vyfotit,,,,"11:49 05/09/2022"
"place","Place",Místo,,,,"11:49 05/09/2022"
"sabotage","Sabotage",Sabotáž,,,,"11:49 05/09/2022"
"view fuse box","View Fuse Box",Zobrazit pojistkovou skříňku,,,,"11:49 05/09/2022"
"view call logs","View Call Logs",Zobrazit protokoly hovorů,,,,"11:49 05/09/2022"
"select","Select",Vyberte,,,,"11:49 05/09/2022"
"drop/place","Drop/Place",Upustit/umistit,,,,"11:49 05/09/2022"
"click","Click",Klikněte na,,,,"11:49 05/09/2022"
"check underneath","Check Underneath",Zkontrolovat pod,,,,"11:49 05/09/2022"
"next page","Next Page",Další stránka,,,,"11:49 05/09/2022"
"previous page","Previous Page",Předchozí stránka,,,,"11:49 05/09/2022"
"take one","Take One",První díl,,,,"11:49 05/09/2022"
"dry","Dry",Suché,,,,"11:49 05/09/2022"
"ko","Recovering",Zotavení,,,,"11:49 05/09/2022"
"install/uninstall sync disks...","Install/Uninstall Sync Disks...",Instalace/odinstalace Sync disku...,,,,"11:49 05/09/2022"
"apply","Apply",Použít,,,,"11:49 05/09/2022"
"scroll/context menu","Scroll/Context Menu",Posouvani/kontextova nabídka,,,,"11:49 05/09/2022"
"inventory","Inventory",Inventura,,,,"11:49 05/09/2022"
"sleep...","Sleep...",Spanek...,,,,"11:49 05/09/2022"
"switch hours/minutes","Switch Hours/Minutes",Přepínání hodin/minut,,,,"11:49 05/09/2022"
"alarm forward","Alarm Forward",Alarm vpřed,,,,"11:49 05/09/2022"
"alarm back","Alarm Back",Zpětný alarm,,,,"11:49 05/09/2022"
"pass time....","Pass Time....",Předat cas....,,,,"11:49 05/09/2022"
"set alarm (wait)","Set Alarm (Wait)",Nastavení alarmu (čekání),,,,"11:49 05/09/2022"
"notebook","Notebook",Notebook,,,,"11:49 05/09/2022"
"case board","Case Board",Případová komise,,,,"11:49 05/09/2022"
"turn on hob","Turn On Hob",Zapnutí varné desky,,,,"11:49 05/09/2022"
"hand in case","Hand-In Case",Příruční kufřík,,,,"11:49 05/09/2022"
"get case form","Get Resolution Forms",Získat formuláře pro řešení,,,,"11:49 05/09/2022"
"change decor","Change Decor",Změna dekorace,,,,"11:49 05/09/2022"
"get out","Get Out",Vystoupit,,,,"11:49 05/09/2022"
"turn off hob","Turn Off Hob",Vypnutí varné desky,,,,"11:49 05/09/2022"
"order","Order",Objednávka,,,,"11:49 05/09/2022"
"switch off","Switch Off",Vypnout,,,,"11:49 05/09/2022"
"switch on","Switch On",Zapnutí,,,,"11:49 05/09/2022"
"nearestinteractable","Nearest Interactable",Nejbližší interaktivní,,,,"11:49 05/09/2022"
"nearest interactable","Nearest Interactable",Nejbližší interaktivní,,,,"11:49 05/09/2022"
"scroll map","Scroll Map",Posouvání mapy,,,,"11:49 05/09/2022"
"cycle interface","Cycle Interface",Cyklistické rozhraní,,,,"11:49 05/09/2022"
"move evidence","Move Evidence",Důkazy o pohybu,,,,"11:49 05/09/2022"
"scroll board","Scroll Board",Scroll Board,,,,"11:49 05/09/2022"
"zoom","Zoom",Zoom,,,,"11:49 05/09/2022"
"prev. window","Prev. Window",Predch. Okno,,,,"11:49 05/09/2022"
"next window","Next Window",Další okno,,,,"11:49 05/09/2022"
"move window","Move Window",Okno pro přesun,,,,"11:49 05/09/2022"
"context menu","Context Menu",Kontextová nabídka,,,,"11:49 05/09/2022"
"shoot","Shoot",Střílejte na,,,,"11:49 05/09/2022"
"reset","Reset",Obnovení,,,,"11:49 05/09/2022"
"resume","Resume",Sourh,,,,"11:49 05/09/2022"
"release","Release",Vydání,,,,"11:49 05/09/2022"
"give","Give",Uveďte,,,,"11:49 05/09/2022"
"attack","Attack",Útok,,,,"11:49 05/09/2022"
"vomit","Vomit",Zvracení,,,,"11:49 05/09/2022"
"vomiting","Vomiting",Zvracení,,,,"11:49 05/09/2022"
"sabotaging","sabotaging",sabotování,,,,"11:49 05/09/2022"
"select & return","Select & Return",Vybrat a vrátit,,,,"11:49 05/09/2022"
"select & close","Select & Close",Vybrat a zavřít,,,,"11:49 05/09/2022"
"next track","Next Track",Další skladba,,,,"15:45 29/09/2022"
"previous track","Previous Track",Předchozí skladba,,,,"15:45 29/09/2022"
"create string","Create String",Vytvořit řetězec,,,,"14:08 11/01/2023"
"lower","Lower",Dolní,,,,"14:47 12/01/2023"
"rotate left","Rotate Left",Otáčení vlevo,,,,"12:38 15/02/2023"
"rotate right","Rotate Right",Otáčení vpravo,,,,"12:38 15/02/2023"
"dispose","Dispose",Likvidace,,,,"10:25 10/04/2023"
"drinking","Drinking",Napít se,,,,"15:15 26/09/2023"
"cancel auto travel","Cancel Auto Travel",Zrušit rychlé cestování,,,,"15:08 06/02/2024"
"drag","Drag [Hold]",Táhnout [Držet],,,,"15:51 12/03/2024"
"put in 1000 crows",""Put in 1000 Crows"",Vložte 1000 Crows,"",,"","16:50 28/03/2024"
"take 1000 crows","Take 1000 Crows",Vzít 1000 Crows,"",,"","16:51 28/03/2024"
