"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"stickynote_detail","Create a new sticky note for writing your own notes.",Vytvořte si novou samolepicí poznámku pro psaní vlastních poznámek.,,,,"11:49 05/09/2022"
"customcase","New Custom Case",Nové vlastní pouzdro,,,,"11:49 05/09/2022"
"customcase_detail","Create a new case where you can pin information of your choosing.","Vytvořte nový případ, do kterého můžete připnout informace podle vlastního výběru.",,,,"11:49 05/09/2022"
"closecase","Close Case",Zavřít případ,,,,"11:49 05/09/2022"
"closecase_detail","Close this case and remove from the case bar.",Zavřete tento kufřík a vyjměte jej z lišty kufříku.,,,,"11:49 05/09/2022"
"collapse","Toggle Collapse",Přepnout Sbalit,,,,"11:49 05/09/2022"
"collapse_detail","Minimize or restore this on the case board.",Minimalizujte nebo obnovte tuto funkci na desce skříně.,,,,"11:49 05/09/2022"
"crossout","Toggle Cross-Out",Přepínání Cross-Out,,,,"11:49 05/09/2022"
"crossout_detail","Toggle a cross out symbol.",Přepínání symbolu přeškrtnutí.,,,,"11:49 05/09/2022"
"link","New Custom Connection",Nové vlastní připojení,,,,"11:49 05/09/2022"
"link_detail","Create a new custom connection linking to this.","Vytvořte nové vlastní připojení, které na něj bude odkazovat.",,,,"11:49 05/09/2022"
"contextmenu","Additional Options",Další možností,,,,"11:49 05/09/2022"
"contextmenu_detail","View additional options...",Zobrazit další moznosti...,,,,"11:49 05/09/2022"
"hideconnection","Toggle Hide Connection",Přepnutí Skrýt připojení,,,,"11:49 05/09/2022"
"hideconnection_detail","Hide or show this connection with string.",Skrýt nebo zobrazit toto připojení pomocí řetězce.,,,,"11:49 05/09/2022"
"open phone number location","Open Phone Number Location",Otevřené telefonní číslo Umístění,,,,"11:49 05/09/2022"
"open phone number occupants","Open Phone Number Occupants",Otevřené telefonní číslo Obyvatele,,,,"11:49 05/09/2022"
"open phone number evidence","Open Phone Number Evidence",Důkazy o otevřeném telefonním čísle,,,,"11:49 05/09/2022"
"collecthandin","Hand-in Form Required",Požadovaný formulář pro odevzdání,,,,"11:49 05/09/2022"
"collecthandin_detail","Collect a hand-in form for this case to see the questions you need to answer to solve it.","Vyzvednete si formulář pro tento případ a zjistěte, na jaké otázky musíte odpovědět, abyste ho vyřešili.",,,,"11:49 05/09/2022"
"select from board","select from board",vybrat z desky,,,,"11:49 05/09/2022"
"incorrect answer","Incorrect answer",Nesprávná odpověď,,,,"11:49 05/09/2022"
"correct reveal","The correct answer(s)",Správná odpověď (odpovědi),,,,"11:49 05/09/2022"
"correct answer","correct answer",správná odpověď,,,,"11:49 05/09/2022"
"resolvecase","Resolve Case",Vyřešit případ,,,,"11:49 05/09/2022"
"resolvecase_detail","Answer these questions to resolve this case.",Odpovězte na tyto otázky a vyřešte tento případ.,,,,"11:49 05/09/2022"
"socialrank","Social Rank",Společenské postavení,,,,"11:49 05/09/2022"
"socialrank_detail","This increases as you gain more experience. Reaching the maximum level will allow retirement.",S přibývajícími zkušenostmi se tato hodnota zvyšuje. Dosažení maximální úrovně umožní odchod do důchodu.,,,,"11:49 05/09/2022"
"person","Person",Osoba,,,,"11:49 05/09/2022"
"notebook","Notebook",Notebook,,,,"11:49 05/09/2022"
"notebook_detail","Contains useful help, search, quick references and previously-opened folders.","Obsahuje užitečnou nápovědu, vyhledávání, rychlé odkazy a dříve otevřené složky.",,,,"11:49 05/09/2022"
"lockpicks","Lockpicks",Zámkové klíče,,,,"11:49 05/09/2022"
"lockpicks_detail","Consumable resource that is used to pick locks or sabotage security equipment.","Spotřební zdroj, který se používá k odemykání zámků nebo sabotáží bezpečnostních zařízení.",,,,"11:49 05/09/2022"
"person_detail","Shows your inventory and current statuses.",Zobrazuje inventář a aktuální stavy.,,,,"11:49 05/09/2022"
"locationonmap","Show on Map",Zobrazit na mapě,,,,"11:49 05/09/2022"
"locationonmap_detail","Point to this location on the map...",Ukažte na toto místo na mape...,,,,"11:49 05/09/2022"
"plotroute","Plot Route",Trasa pozemku,,,,"11:49 05/09/2022"
"plotroute_detail","Plot a route to this location that uses a marked path on the map, and the directional arrow.",Vyznačte trasu k tomuto místu pomoci vyznačené cesty na mapě a směrové šipky.,,,,"11:49 05/09/2022"
"social credit level","Social Credit Level",Úroveň sociálního kreditu,,,,"11:49 05/09/2022"
"drop this item","Drop this item",Zahoďte tuto položku,,,,"11:49 05/09/2022"
"scan this item for fingerprints","Scan this item for fingerprints",Skenování této položky na otisky prstů,,,,"11:49 05/09/2022"
"bring up this item's evidence folder","Bring up this item's evidence folder",Vyvolání složky důkazů této položky,,,,"11:49 05/09/2022"
"edit the decor of your apartment","Edit the decor of your apartment",Upravte výzdobu svého bytu,,,,"11:49 05/09/2022"
"editor_designatrooms","editor_designatrooms",editor_designatrooms,,,,"12:52 06/12/2022"
"worldinteraction","If this icon is present it means you are interacting with this item directly (in-world), as opposed to from memory (pinned on case board). More actions may be available to you while interacting with it directly.","Pokud je tato ikona přítomna, znamená to, že s daným předmětem pracujete přímo (ve světě), a nikoli z paměti (připnutý na desce kufříku). Při přímé interakci s ním může být k dispozici více akcí.",,,,"11:26 02/01/2023"
"takeitem","Take this item",Vezměte si tuto položku,,,,"11:52 02/01/2023"
"cleartext","Toggle between hand-written and clear text display.",Přepínání mezi ručně psaným a čitelným textem.,,,,"12:36 02/01/2023"
"toggle chairs display","Toggle Chairs Display",Přepínání zobrazení židli,,,,"11:30 15/02/2023"
"toggle tables display","Toggle Tables Display",Přepínání zobrazení tabulek,,,,"11:30 15/02/2023"
"toggle sideboards display","Toggle Sideboards Display",Přepnout zobrazení bočních stolku,,,,"11:30 15/02/2023"
"toggle electronics display","Toggle Electronics Display",Přepínání elektroniky Displej,,,,"11:30 15/02/2023"
"toggle structural display","Toggle Structural Display",Přepínání strukturálního zobrazení,,,,"11:30 15/02/2023"
"toggle decoration display","Toggle Decoration Display",Přepínání zobrazení dekorací,,,,"11:30 15/02/2023"
"toggle misc display","Toggle Misc Display",Přepínání zobrazení Různé,,,,"11:30 15/02/2023"
"move to storage","Move to Storage",Přesun do úložiště,,,,"11:30 15/02/2023"
"move this item into storage","Move this item into storage",Přesun této položky do skladu,,,,"11:30 15/02/2023"
"toggle consumable display","Toggle Consumable Display",Přepínání zobrazení spotřebního materiálu,,,,"16:39 21/02/2023"
"toggle medical display","Toggle Medical Display",Přepínání lékařského displeje,,,,"16:39 21/02/2023"
"toggle equipment display","Toggle Equipment Display",Přepínání zobrazení zařízení,,,,"16:39 21/02/2023"
"toggle documents display","Toggle Documents Display",Přepni zobrazení dokumentu,,,,"16:39 21/02/2023"
"toggle light fittings display","Toggle Light Fittings Display",Přepni zobrazení svítidel,,,,"16:39 21/02/2023"
"cancelroute_detail",,Zrušit aktuální vykreslenou trasu,,,,"16:36 01/02/2024"
"autotravel",,Přepní automatické cestování,,,,"16:36 01/02/2024"
"autotravel_detail",,"Když je povoleno automatické cestování, vaše postava se bude pohybovat směrem k vykreslenému cíli automaticky.",,,,"16:36 01/02/2024"
"autotravelenable",,Vykreslit trasu a povolit automatické cestování,,,,"12:12 06/02/2024"
"fasttravelenable",,Vykreslete trasu a povolte rychlé cestování,,,,"12:12 06/02/2024"
"fasttravel_detail",,"Když je povoleno automatické cestování, vaše postava se bude pohybovat směrem k vykreslenému cíli automaticky. Díky rychlému cestování se čas zrychluje, aby se to stalo rychleji.",,,,"12:12 06/02/2024"
