"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"population","Population","Populace",,,,"11:49 05/09/2022"
"city size","City Size",Velikost města,,,,"11:49 05/09/2022"
"name","Name","Název",,,,"11:49 05/09/2022"
"generate new","Generate New","Generovat nové",,,,"11:49 05/09/2022"
"city","City","Město",,,,"11:49 05/09/2022"
"video","Video","Video",,,,"11:49 05/09/2022"
"graphics","Graphics","Grafika",,,,"11:49 05/09/2022"
"gameplay","Gameplay","Hra",,,,"11:49 05/09/2022"
"controls","Controls",Ovládání,,,,"11:49 05/09/2022"
"controls settings","Controls Settings",Ovládací nastavení,,,,"11:49 05/09/2022"
"gameplay settings","Gameplay Settings","Nastaveni hry",,,,"11:49 05/09/2022"
"graphics settings","Graphics Settings","Nastaveni grafiky",,,,"11:49 05/09/2022"
"video settings","Video Settings","Nastaveni videa",,,,"11:49 05/09/2022"
"developer settings","Developer Settings",Vývojářské nastavení,,,,"11:49 05/09/2022"
"developer","Developer",Vývojář,,,,"11:49 05/09/2022"
"colour grading","Color Grading",Color Grading,,,,"11:49 05/09/2022"
"bloom","Bloom","Bloom",,,,"11:49 05/09/2022"
"depth blur","Depth Blur","Depth Blur",,,,"11:49 05/09/2022"
"film grain","Film Grain","Film Grain",,,,"11:49 05/09/2022"
"motion blur","Motion Blur","Motion Blur",,,,"11:49 05/09/2022"
"volume","Volume","Volume",,,,"11:49 05/09/2022"
"audio","Audio","Audio",,,,"11:49 05/09/2022"
"audio settings","Audio Settings","Nastaveni zvuku",,,,"11:49 05/09/2022"
"music","Music","Hudba",,,,"11:49 05/09/2022"
"always tresspassing","Always Trespassing","Always Trespassing",,,,"11:49 05/09/2022"
"invisible player","Invisible Player",Neviditelný hráč,,,,"11:49 05/09/2022"
"keys to the city","Keys to the City",Klíče od města,,,,"11:49 05/09/2022"
"uncatchable player","Un-catchable Player",Nepolapitelný hráč,,,,"11:49 05/09/2022"
"invincible player","Invincible Player",Neporazitelný hráč,,,,"11:49 05/09/2022"
"inaudible player","Inaudible Player",Neslyšitelný hráč,,,,"11:49 05/09/2022"
"generate new city","Generate New City",Generování nového města,,,,"11:49 05/09/2022"
"detective handbook","Detective Handbook",Detektivní příručka,,,,"11:49 05/09/2022"
"help","Help",Nápověda,,,,"11:49 05/09/2022"
"teleport player to route end","Teleport Player to Route End",Teleportovat hráče na konec trasy,,,,"11:49 05/09/2022"
"theft","Theft",Krádež,,,,"11:49 05/09/2022"
"tampering","Tampering","Manipulace",,,,"11:49 05/09/2022"
"breakingandentering","Breaking & Entering",Vloupání a vniknutí,,,,"11:49 05/09/2022"
"trespassingheard","Trespassing (Heard)",Vniknutí na cizí pozemek (Slyšen),,,,"11:49 05/09/2022"
"trespassingseen","Trespassing (Seen)",Vniknutí na cizí pozemek (Viděn),,,,"11:49 05/09/2022"
"assault","Assault",Útok,,,,"11:49 05/09/2022"
"strength","Strength",Síla,,,,"11:49 05/09/2022"
"picks","picks",výbery,,,,"11:49 05/09/2022"
"pm","PM","PM",,,,"11:49 05/09/2022"
"force enable movement","Force Enable Movement",Nucené povolení pohybu,,,,"11:49 05/09/2022"
"saturday","Saturday",Sobota,,,,"11:49 05/09/2022"
"mapkeyunexplored","Unexplored",Neobjeveno,,,,"11:49 05/09/2022"
"mapkeyexploredsafe","Explored [legal]*",Prozkoumáno [legální]*,,,,"11:49 05/09/2022"
"mapkeyexploredprivate","Explored [illegal]",Prozkoumáno [nelegální],,,,"11:49 05/09/2022"
"mapkeyvent","Air Vent",Vzduchový ventilator,,,,"11:49 05/09/2022"
"mapkeyduct","Air Duct",Vzduchové potrubí,,,,"11:49 05/09/2022"
"mapkeyopenhoursonly","*Legal during open hours only.",*Legální pouze během otevírací doby.,,,,"11:49 05/09/2022"
"discover all rooms","Discover All Rooms",Objevte všechny pokoje,,,,"11:49 05/09/2022"
"head bob","Head Bob",Head Bob,,,,"11:49 05/09/2022"
"amount","Amount",Množství,,,,"11:49 05/09/2022"
"escape","Escape",Útěk,,,,"11:49 05/09/2022"
"evade","Evade","Vyhnout se",,,,"11:49 05/09/2022"
"avoid","Avoid",Vyhněte se,,,,"11:49 05/09/2022"
"skip to chapter part","Skip To Chapter Part",Preskočit na část kapitoly,,,,"11:49 05/09/2022"
"teleport to random","Teleport to Random",Teleport na náhodne místo,,,,"11:49 05/09/2022"
"wind","Wind",Vítr,,,,"11:49 05/09/2022"
"rain","Rain",Dešť,,,,"11:49 05/09/2022"
"lightning","Lightning","Blesk",,,,"11:49 05/09/2022"
"snow","Snow",Sníh,,,,"11:49 05/09/2022"
"set weather","Set Weather",Nastavení počasí,,,,"11:49 05/09/2022"
"raindrops","Raindrops",Kapky deště,,,,"11:49 05/09/2022"
"rainy windows","Rainy Windows",Deštivá okna,,,,"11:49 05/09/2022"
"interface scale","Interface Scale",Měřítko rozhraní,,,,"11:49 05/09/2022"
"scale","Scale",Měřítko,,,,"11:49 05/09/2022"
"sandbox mode","Sandbox Mode",Režim Sandbox,,,,"11:49 05/09/2022"
"input","Input",Vstup,,,,"11:49 05/09/2022"
"share code","Share Code",Sdílet kód,,,,"11:49 05/09/2022"
"save game","Save Game",Uložit hru,,,,"11:49 05/09/2022"
"load","Load",Zatížení,,,,"11:49 05/09/2022"
"save","Save",Uložit,,,,"11:49 05/09/2022"
"save to dev cloud","Save To Dev Cloud",Uložení do cloudu Děv,,,,"11:49 05/09/2022"
"select","Select",Vyberte,,,,"11:49 05/09/2022"
"eng","English",Angličtina,,,,"11:49 05/09/2022"
"fre","French",Francouzština,,,,"11:49 05/09/2022"
"ger","German",Němčina,,,,"11:49 05/09/2022"
"spa","Spanish",Španělština,,,,"11:49 05/09/2022"
"chi_simp","Simplified Chinese",Zjednodušená čínština,,,,"11:49 05/09/2022"
"chi_trad","Traditional Chinese",Tradiční čínština,,,,"11:49 05/09/2022"
"jap","Japanese",Japonský,,,,"11:49 05/09/2022"
"rus","Russian",Ruský,,,,"11:49 05/09/2022"
"interface","Interface",Rozhraní,,,,"11:49 05/09/2022"
"language","Language",Jazyk,,,,"11:49 05/09/2022"
"resolution","Resolution",Rozlišení,,,,"11:49 05/09/2022"
"full screen","Full Screen",Přes celou obrazovku,,,,"11:49 05/09/2022"
"exclusivefullscreen","Exclusive Full Screen",Exkluzivní zobrazení na celou obrazovku,,,,"11:49 05/09/2022"
"fullscreenwindow","Full Screen Window",Okno přes celou obrazovku,,,,"11:49 05/09/2022"
"maximizedwindow","Maximized Window",Maximalizované okno,,,,"11:49 05/09/2022"
"windowed","Windowed",Okénko,,,,"11:49 05/09/2022"
"give all syncdisks","Give All SyncDisks",Dát všechny disky SyncDisks,,,,"11:49 05/09/2022"
"purchase","Purchase",Nákup,,,,"11:49 05/09/2022"
"new case","New Case",Nový případ,,,,"11:49 05/09/2022"
"objectives","Objectives",Cíle,,,,"11:49 05/09/2022"
"hand-in objectives","Hand-In Objectives",Cíle předávání,,,,"11:49 05/09/2022"
"active objectives","Active Objectives",Aktivní cíle,,,,"11:49 05/09/2022"
"starting objectives","Starting Objectives",Výchozí cíle,,,,"11:49 05/09/2022"
"incoming","Incoming",Příchozí,,,,"11:49 05/09/2022"
"outgoing","Outgoing",Odchozí,,,,"11:49 05/09/2022"
"select city","Select City",Zvolte město,,,,"11:49 05/09/2022"
"directional arrow","Directional Arrow",Směrová šipka,,,,"11:49 05/09/2022"
"chinesesimplified","Chinese Simplified",Zjednodušená čínština,,,,"11:49 05/09/2022"
"chinesetraditional","Chinese Traditional",Tradiční čínština,,,,"11:49 05/09/2022"
"english","English",Angličtina,,,,"11:49 05/09/2022"
"french","French",Francouzština,,,,"11:49 05/09/2022"
"german","German",Němčina,,,,"11:49 05/09/2022"
"japanese","Japanese",Japonský,,,,"11:49 05/09/2022"
"russian","Russian",Ruský,,,,"11:49 05/09/2022"
"spanish","Spanish",Španělština,,,,"11:49 05/09/2022"
"credits","Credits",Kredity,,,,"11:49 05/09/2022"
"color grading","Color Grading",Třídění barev,,,,"11:49 05/09/2022"
"display mode","Display Mode",Režim zobrazení,,,,"11:49 05/09/2022"
"rain detail","Rain Detail",Detail deště,,,,"11:49 05/09/2022"
"resume after pin","Resume After Pin",Obnovení po připnutí špendlíků,,,,"11:49 05/09/2022"
"game difficulty","Game Difficulty",Obtížnost hry,,,,"11:49 05/09/2022"
"enable status effect: smelly","Enable Status Effect: Smelly",Povolit stavový efekt: Smradlavý,,,,"11:49 05/09/2022"
"enable status effect: cold","Enable Status Effect: Cold",Povolit stavový efekt: Cold,,,,"11:49 05/09/2022"
"objective markers","Objective Markers",Objektivní značky,,,,"11:49 05/09/2022"
"easy","Easy",Snadno,,,,"11:49 05/09/2022"
"normal","Normal",Normální,,,,"11:49 05/09/2022"
"hard","Hard",Hard,,,,"11:49 05/09/2022"
"extreme","Extreme",Extrémní,,,,"11:49 05/09/2022"
"all upgrades","All Upgrades",Všechny aktualizace,,,,"11:49 05/09/2022"
"discover everywhere","Discover Everywhere",Objevujte všude,,,,"11:49 05/09/2022"
"teleport to end of route","Teleport to end of Route",Teleport na konec trasy,,,,"11:49 05/09/2022"
"everywhere illegal","Everywhere Illegal",Všude nelegální,,,,"11:49 05/09/2022"
"mouse smoothing","Aim Smoothing",Vyhlazení cíle,,,,"11:49 05/09/2022"
"generate city","Generate City",Generovat město,,,,"11:49 05/09/2022"
"new character","New Character",Nová postava,,,,"11:49 05/09/2022"
"share code:","Share Code:",Sdílet kód:,,,,"11:49 05/09/2022"
"maximum","Maximum",Maximum,,,,"11:49 05/09/2022"
"partner gender","Partner Gender",Partner Pohlaví,,,,"11:49 05/09/2022"
"skin","Skin",Kůže,,,,"11:49 05/09/2022"
"gender","Gender",Pohlaví,,,,"11:49 05/09/2022"
"player name","Player Name",Jméno hráče,,,,"11:49 05/09/2022"
"city name","City Name",Název města,,,,"11:49 05/09/2022"
"size","Size",Velikost,,,,"11:49 05/09/2022"
"small","Small",Muži,,,,"11:49 05/09/2022"
"medium","Medium",Střední,,,,"11:49 05/09/2022"
"large","Large",Velké,,,,"11:49 05/09/2022"
"ultralow","Ultra Low",Velmi nízká,,,,"11:49 05/09/2022"
"verylow","Very Low",Velmi nízká,,,,"11:49 05/09/2022"
"low","Low",Nízká,,,,"11:49 05/09/2022"
"high","High",Vysoká,,,,"11:49 05/09/2022"
"veryhigh","Very High",Velmi vysoká,,,,"11:49 05/09/2022"
"verylarge","Very Large",Velmi velký,,,,"11:49 05/09/2022"
"new save","New Save",Nové uložení,,,,"11:49 05/09/2022"
"shadows of doubt","Shadows of Doubt",Shadows of Doubt,,,,"11:49 05/09/2022"
"popup message","Message",Zpráva,,,,"11:49 05/09/2022"
"detectivesnotebook","Detective's Notebook",Detektivní zápisník,,,,"11:49 05/09/2022"
"selectphoto","Select Photo",Vybrat fotografii,,,,"11:49 05/09/2022"
"nothing","nothing",nic,,,,"11:49 05/09/2022"
"empty","Empty",Prázdné stránky,,,,"11:49 05/09/2022"
"buy","Buy",Koupit,,,,"11:49 05/09/2022"
"passcodes","Passcodes",Přístupové kódy,,,,"11:49 05/09/2022"
"locate on map","Locate on Map",Vyhledat na mapě,,,,"11:49 05/09/2022"
"enter code","Enter Code",Zadejte kód,,,,"11:49 05/09/2022"
"disable fall damage","Disable Fall Damage",Zakázat poškození pádem,,,,"11:49 05/09/2022"
"installed disks","Installed Disks",Nainstalované disky,,,,"11:49 05/09/2022"
"available disks","Available Disks",Dostupné disky,,,,"11:49 05/09/2022"
"find a sync disk clinic to install or uninstall sync disks.","Find a sync disk clinic to install or uninstall sync disks.",Vyhledejte Kliniku Sync disku a nainstalujte nebo odinstalujte Sync disky.,,,,"11:49 05/09/2022"
"install","Install",Instalace,,,,"11:49 05/09/2022"
"uninstall","Uninstall",Odinstalujte stránku,,,,"11:49 05/09/2022"
"special offer: today only","Special Offer: Today Only",Speciální nabídka: Pouze dnes,,,,"11:49 05/09/2022"
"install at sync clinic","Install at Sync Clinic",Instaluj v Klinice Sync,,,,"11:49 05/09/2022"
"item_application","item_application",item_application,,,,"11:49 05/09/2022"
"numbers","numbers",čísla,,,,"11:49 05/09/2022"
"enter phone number","Enter Phone Number",Zadejte telefonní číslo,,,,"11:49 05/09/2022"
"morning","Morning",Ráno,,,,"11:49 05/09/2022"
"midday","Midday",Poledne,,,,"11:49 05/09/2022"
"evening","Evening",Večer,,,,"11:49 05/09/2022"
"midnight","Midnight",Půlnoc,,,,"11:49 05/09/2022"
"sandbox mode start time","Sandbox Mode Start Time",Čas spuštění v režimu Sandbox,,,,"11:49 05/09/2022"
"archive/close","Archive/Close",Archiv/Zavrit,,,,"11:49 05/09/2022"
"resolve","Resolve",Vyřešit,,,,"11:49 05/09/2022"
"caseresolve","Resolution Form",Formulář pro řešení,,,,"11:49 05/09/2022"
"resolve case","Resolve Case",Vyřešit případ,,,,"11:49 05/09/2022"
"resolvecase_description","To resolve this case, provide answers for the following before plotting a route to the hand-in destination.","Chcete-li tento případ vyřešit, odpovězte na následující otázky před vytyčením trasy do cíle předání.",,,,"11:49 07/11/2022"
"please answer the question","Please resolve",Vyřešte prosím,,,,"11:49 05/09/2022"
"select from board...","Select...",Vyberte si...,,,,"11:49 05/09/2022"
"cancel pick","Cancel Pick",Zrušit výběr,,,,"11:49 05/09/2022"
"get form","Get Form",Získat formulář,,,,"11:49 05/09/2022"
"caseresults","Investigation Results",Výsledky šetření,,,,"11:49 05/09/2022"
"investigation results","Investigation Results",Výsledky šetření,,,,"11:49 05/09/2022"
"results_description","Please find the results of your investigation below...",Níže naleznete výsledky svého setreni...,,,,"11:49 05/09/2022"
"questions rank","Questions Rank",Pořadí otázek,,,,"11:49 05/09/2022"
"victims rank","Victims Rank",Pořadí obětí,,,,"11:49 05/09/2022"
"case unsolved","The case remains unsolved. Please try again by answering the non-optional questions correctly.",Případ zůstává nevyřešen. Zkuste to prosím znovu a správně odpovězte na nepovinné otázky.,,,,"11:49 05/09/2022"
"unsolved",,F,,,,"11:49 05/09/2022"
"results","Results",Výsledky,,,,"11:49 05/09/2022"
"resume game","Resume Game",Pokračovat,,,,"11:49 05/09/2022"
"story mode","Introduction Mode",Úvodní režim,,,,"11:49 03/02/2023"
"copy","Copy",Kopírovat,,,,"11:49 05/09/2022"
"continue","Continue",Pokračovat,,,,"11:49 05/09/2022"
"delete","Delete",Odstranit,,,,"11:49 05/09/2022"
"off","Off",Vypnuto,,,,"11:49 05/09/2022"
"change difficulty","Change Difficulty",Obtížnost změny,,,,"11:49 05/09/2022"
"clear","Clear",Přehledně,,,,"11:49 05/09/2022"
"plot route to hand-in","Plot Route to Hand-in",Nakreslete trasu k odevzdání,,,,"11:49 05/09/2022"
"close case","Close Case",Zavřít případ,,,,"11:49 05/09/2022"
"random seed","Random Seed",Náhodný seed,,,,"11:49 05/09/2022"
"paste","Paste",Vložit,,,,"11:49 05/09/2022"
"custom","Custom",Vlastní,,,,"11:49 05/09/2022"
"on","On",Zapnuto,,,,"11:49 05/09/2022"
"add money","Add Money",Přidat peníze,,,,"11:49 05/09/2022"
"case solved","Case solved",Případ vyřešen,,,,"11:49 05/09/2022"
"change lead","Change Lead",Vedoucí změny,,,,"11:49 05/09/2022"
"incoming calls from","Incoming calls from",Příchozí hovory od,,,,"11:49 05/09/2022"
"hours","hours",hodiny,,,,"11:49 05/09/2022"
"minutes","minutes",minuty,,,,"11:49 05/09/2022"
"outgoing calls from","Outgoing calls from",Odchozí hovory od,,,,"11:49 05/09/2022"
"random","Random",Náhodné,,,,"11:49 05/09/2022"
"apartmentdecor","Apartment Decor",Dekorace bytu,,,,"11:49 05/09/2022"
"wall pattern","Wall Pattern",Vzor stěny,,,,"11:49 05/09/2022"
"decor","Decor",Dekor,,,,"11:49 05/09/2022"
"furnishings","Furnishings",Nábytek,,,,"11:49 05/09/2022"
"pattern_walls","Wall Patterns",Vzory stěn,,,,"11:49 05/09/2022"
"colourpicker","Palette",Paleta,,,,"11:49 05/09/2022"
"walls","Walls",Stěny,,,,"11:49 05/09/2022"
"dirt","Dirt",Špína,,,,"11:49 05/09/2022"
"floor","Floor",Podlaha,,,,"11:49 05/09/2022"
"ceiling","Ceiling",Strop,,,,"11:49 05/09/2022"
"accept","Accept",Přijmout,,,,"11:49 05/09/2022"
"available","Available",Dostupné na,,,,"11:49 05/09/2022"
"side effects","Side Effects",Nežádoucí účinky,,,,"11:49 05/09/2022"
"sandbox mode starting apartment","Sandbox Mode Starting Apartment",Startovní apartmán v režimu Sandbox,,,,"11:49 05/09/2022"
"enable status effect: well rested","Enable Status Effect: Well Rested",Povolit stavový efekt: Dobře odpočatý,,,,"11:49 05/09/2022"
"enable status effect: focused","Enable Status Effect: Focused",Povolit stavový efekt: Focused,,,,"11:49 05/09/2022"
"enable status effect: hydrated","Enable Status Effect: Hydrated",Povolit stavový efekt: Hydratovaný,,,,"11:49 05/09/2022"
"enable status effect: energized","Enable Status Effect: Energized",Povolit stavový efekt: Energized,,,,"11:49 05/09/2022"
"enable status effects","Enable Status Effects",Povolení stavových efektu,,,,"11:49 05/09/2022"
"enable status effect: headache","Enable Status Effect: Headache",Povolit stavový efekt: Bolest hlavy,,,,"11:49 05/09/2022"
"enable status effect: drunk","Enable Status Effect: Drunk",Povolit stavový efekt: Opilost,,,,"11:49 05/09/2022"
"enable status effect: wet","Enable Status Effect: Wet",Povolit stavový efekt: Wet,,,,"11:49 05/09/2022"
"enable status effect: numb","Enable Status Effect: Numb",Povolit stavový efekt: Numb,,,,"11:49 05/09/2022"
"enable status effect: tired","Enable Status Effect: Tired",Povolit stavový efekt: Únava,,,,"11:49 05/09/2022"
"enable status effect: hydration","Enable Status Effect: Hydration",Povolení stavového efektu: Hydratace,,,,"11:49 05/09/2022"
"enable status effect: hunger","Enable Status Effect: Hunger",Povolit stavový efekt: Hlad,,,,"11:49 05/09/2022"
"enable status effect: bleeding","Enable Status Effect: Bleeding",Povolení stavového efektu: Krvácení,,,,"11:49 05/09/2022"
"enable status effects: injuries","Enable Status Effect: Injuries",Povolit stavový efekt: Zranění,,,,"11:49 05/09/2022"
"enable procedural murders","Enable Procedural Murders",Umožnit procedurální vraždy,,,,"11:49 05/09/2022"
"all","All",Všechny,,,,"11:49 05/09/2022"
"only positive","Only Positive",Pouze pozitivní,,,,"11:49 05/09/2022"
"only negative","Only Negative",Pouze negativní,,,,"11:49 05/09/2022"
"none","None",Žádné,,,,"11:49 05/09/2022"
"enable status effect: sick","Enable Status Effect: Sick",Povolit stavový efekt: Sick,,,,"11:49 05/09/2022"
"enable popup tips","Enable Pop-up Tips",Povolení vyskakovacích tipů,,,,"11:49 05/09/2022"
"enable control hints","Enable Control Hints",Povolení kontrolních nápověd,,,,"11:49 05/09/2022"
"take money","Take Money",Vezměte si peníze,,,,"11:49 05/09/2022"
"male","Male",Muž,,,,"11:49 05/09/2022"
"female","Female",Zena,,,,"11:49 05/09/2022"
"non-binary","Non-Binary",Nebinární,,,,"11:49 05/09/2022"
"fists","fists",pěsti,,,,"11:49 05/09/2022"
"steal money","Steal Money",Krádež peněz,,,,"11:49 05/09/2022"
"press any button","Stiskněte libovolné tlačítko",Stisknete libovolné tlačítko,,,,"11:49 05/09/2022"
"invert aim y axis","Invert Aim Y Axis",Invertování cíle osy Y,,,,"11:49 05/09/2022"
"invert aim x axis","Invert Aim X Axis",Invertování cíle osy X,,,,"11:49 05/09/2022"
"control configuration","Control Configuration",Konfigurace ovládání,,,,"11:49 05/09/2022"
"keyboard/mouse","Keyboard/Mouse",Klavesnice/mys,,,,"11:49 05/09/2022"
"controller","Controller",Řídící jednotka,,,,"11:49 05/09/2022"
"aim smoothing","Aim Smoothing",Vyhlazení cíle,,,,"11:49 05/09/2022"
"test action","Test Action",Testovací akce,,,,"11:49 05/09/2022"
"use primary","Use Primary",Použití Primární,,,,"11:49 05/09/2022"
"use secondary","Use Secondary",Použijte sekundární,,,,"11:49 05/09/2022"
"use alternate","Use Alternate",Použijte Alternativní,,,,"11:49 05/09/2022"
"map","Map",Mapa,,,,"11:49 05/09/2022"
"flashlight","Flashlight",Svítilna,,,,"11:49 05/09/2022"
"case board toggle","Case Board Toggle",Přepínač Case Board,,,,"11:49 05/09/2022"
"0",,0,,,,"11:49 05/09/2022"
"1",,1,,,,"11:49 05/09/2022"
"2",,2,,,,"11:49 05/09/2022"
"3",,3,,,,"11:49 05/09/2022"
"4",,4,,,,"11:49 05/09/2022"
"5",,5,,,,"11:49 05/09/2022"
"6",,6,,,,"11:49 05/09/2022"
"7",,7,,,,"11:49 05/09/2022"
"8",,8,,,,"11:49 05/09/2022"
"9",,9,,,,"11:49 05/09/2022"
"notebook","Notebook",Notebook,,,,"11:49 05/09/2022"
"toggle screenshot mode","Toggle Screenshot Mode",Přepnutí režimu snímků obrazovky,,,,"11:49 05/09/2022"
"scroll axis up","Scroll Axis Up",Posun osy nahoru,,,,"11:49 05/09/2022"
"scroll axis down","Scroll Axis Down",Osa posunu dolů,,,,"11:49 05/09/2022"
"move horizontal","Move Horizontal",Přesunout horizontálně,,,,"11:49 05/09/2022"
"move right","Move Right",Pohyb doprava,,,,"11:49 05/09/2022"
"move left","Move Left",Přesun doleva,,,,"11:49 05/09/2022"
"move vertical","Move Vertical",Přesun ve svislém směru,,,,"11:49 05/09/2022"
"move forward","Move Forward",Pohyb vpřed,,,,"11:49 05/09/2022"
"move back","Move Back",Přesun zpět,,,,"11:49 05/09/2022"
"look horizontal","Look Horizontal",Podívejte se horizontálně,,,,"11:49 05/09/2022"
"look right","Look Right",Podívejte se doprava,,,,"11:49 05/09/2022"
"look left","Look Left",Podívejte se doleva,,,,"11:49 05/09/2022"
"look vertical","Look Vertical",Podívejte se vertikálně,,,,"11:49 05/09/2022"
"look up","Look Up",Podívejte se nahoru,,,,"11:49 05/09/2022"
"look down","Look Down",Podívejte se dolů,,,,"11:49 05/09/2022"
"lean left","Lean Left",Levá strana,,,,"11:49 05/09/2022"
"lean right","Lean Right",Naklonit se doprava,,,,"11:49 05/09/2022"
"sprint","Sprint",Sprint,,,,"11:49 05/09/2022"
"crouch","Crouch",Přikrčit,,,,"11:49 05/09/2022"
"jump","Jump",Skok,,,,"11:49 05/09/2022"
"move up","Move Up",Posun nahoru,,,,"11:49 05/09/2022"
"move down","Move Down",Přesun dolů,,,,"11:49 05/09/2022"
"navigate up","Navigate Up",Navigace nahoru,,,,"11:49 05/09/2022"
"navigate down","Navigate Down",Přejít dolů,,,,"11:49 05/09/2022"
"navigate left","Navigate Left",Navigace vlevo,,,,"11:49 05/09/2022"
"navigate right","Navigate Right",Navigace vpravo,,,,"11:49 05/09/2022"
"weapon select menu","Weapon Select Menu",Nabídka pro výběr zbraně,,,,"11:49 05/09/2022"
"weapon select axis","Weapon Select Axis",Osa pro výběr zbraně,,,,"11:49 05/09/2022"
"weapon select up","Weapon Select Up",Výběr zbraně nahoru,,,,"11:49 05/09/2022"
