"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"earn up to |city.currency||value| for photographs of business bathrooms. value decreases with hygeine level, max 1 photo per company per day.","Earn up to |city.currency||value| for photographs of business bathrooms. Value decreases with hygeine level, max 1 photo per company per day.","Ziskejte az |city.currency||value| za fotografie firemnich koupelen. Hodnota se snizuje s urovni hygieny, maximalne 1 fotografie na podnik za den.",,,,"11:49 05/09/2022"
"receive a |value%|% discount on all shop items","Receive a |value%|% discount on all shop items","Ziskejte |value%|% slevu na vsechny polozky v obchode",,,,"11:49 05/09/2022"
"citizens are |value%|% more likely to share information for free","Citizens are |value%|% more likely to share information for free","Obcane jsou |value%|% nachylnejsi ke sdileni informaci zdarma",,,,"11:49 05/09/2022"
"you can now no longer get cold","You can now no longer get cold","Nyni jiz nemuzete prochladnout",,,,"11:49 05/09/2022"
"alter height by |value%|%","Alter height by |value%|%","Zmena vysky o |value%|%",,,,"11:49 05/09/2022"
"increase maximum health by |value%|%","Increase maximum health by |value%|%","Zvyseni maximalniho zdravi o |value%|%",,,,"11:49 05/09/2022"
"increase power of punches by |value%|%","Increase power of punches by |value%|%","Zvyseni sily uderu o |value%|%",,,,"11:49 05/09/2022"
"increase throwing power by |value%|%","Increase throwing power by |value%|%","Zvyseni vrhaci sily o |value%|%",,,,"11:49 05/09/2022"
"when taking damage, the first impact's damage is negated","When taking damage, the first impact's damage is negated","Pri poskozeni je poskozeni zpusobene prvnim narazem negovano.",,,,"11:49 05/09/2022"
"barging doors now always takes only one attempt","Barging doors now always takes only one attempt","Vypaceni dveri nyni trva vzdy jen jeden pokus",,,,"11:49 05/09/2022"
"remove all fall damage","Remove all fall damage","Odstraneni vsech poskozeni zpusobenych padem",,,,"11:49 05/09/2022"
"an advanced visual id system linked to an external citizen database allows aqusition of personal data to be exactacted from citizen mugshots. you will now know exact citizen height from photo data.","An advanced visual ID system linked to an external citizen database allows aqusition of personal data to be exactacted from citizen mugshots. You will now know exact citizen height from photo data.","Pokrocily vizualni identifikacni system propojeny s externi databazi obcanu umoznuje exaktne zjistit osobni udaje z fotografii obcanu. Nyni budete znat presnou vysku obcana z udaju na fotografii.",,,,"11:49 05/09/2022"
"an advanced visual id system linked to an external citizen database allows aqusition of personal data to be exactacted from citizen mugshots. you will now know citizen salary from photo data.","An advanced visual ID system linked to an external citizen database allows aqusition of personal data to be exactacted from citizen mugshots. You will now know citizen salary from photo data.","Pokrocily vizualni identifikacni system propojeny s externi databazi obcanu umoznuje exaktne zjistit osobni udaje z fotografii obcanu. Nyni budete znat plat obcana z udaju na fotografii.",,,,"11:49 05/09/2022"
"gain a passive income of |city.currency||value| every 2 hours","Gain a passive income of |city.currency||value| every 2 hours","Ziskani pasivniho prijmu |city.currency||value| kazde 2 hodiny",,,,"11:49 05/09/2022"
"gain |city.currency||value| by installing data mining software on crunchers.","Gain |city.currency||value| by installing data mining software on crunchers.","Ziskejte |city.currency||value| instalaci softwaru pro dolovani dat na crunchery.",,,,"11:49 05/09/2022"
"medical care is now covered; reduce medical costs from involuntary hospital visits by |value%|%.","Medical care is now covered; reduce medical costs from involuntary hospital visits by |value%|%.","Lekarska pece je nyni hrazena; snizeni nakladu na zdravotni peci v dusledku nedobrovolnych navstev nemocnice o |value%|%.",,,,"11:49 05/09/2022"
"legal fees are now covered; you will not lose any stolen items you may possess upon involuntary hospital visits with a value of up to |city.currency||value|.","Legal fees are now covered; you will not lose any stolen items you may possess upon involuntary hospital visits with a value of up to |city.currency||value|.","Nyni jsou hrazeny soudni poplatky; neprijdete o zadne odcizene veci, ktere muzete mit pri nedobrovolne navsteve nemocnice v hodnote az |city.currency||value|.",,,,"11:49 05/09/2022"
"suffered from an accident that was not your fault? covers medical costs and credits |city.currency||value| to your account for an involuntary hospital visit. maximum payout once per day.","Suffered from an accident that was not your fault? Covers medical costs and credits |city.currency||value| to your account for an involuntary hospital visit. Maximum payout once per day.","Stala se vam nehoda, kterou jste nezavinili? Kryje lecebne vylohy a pripisuje na vas ucet |city.currency|||value| za nedobrovolnou navstevu nemocnice. Maximalni vyplata jednou denne.",,,,"11:49 05/09/2022"
"gain |city.currency||value| for telling someone about starch kola products, based on their response","Gain |city.currency||value| for telling someone about Starch Kola products, based on their response","Zisk |city.currency||value| za to, ze nekomu reknete o produktech Starch Kola, na zaklade jeho reakce",,,,"11:49 05/09/2022"
"gain |city.currency||value| for giving citizens starch kola products","Gain |city.currency||value| for giving citizens Starch Kola products","Zisk |city.currency||value| za predani vyrobku Starch Kola obcanum",,,,"11:49 05/09/2022"
"a one-off payment of |city.currency||value| will be credited to your account. disclaimer: uninstall cost is |city.currency||uninstallcost|. consumption of starch kola products will reduce the uninstall cost by |city.currency|5, consumption of competitor products will increase it by |city.currency|1.","A one-off payment of |city.currency||value| will be credited to your account. Disclaimer: Uninstall cost is |city.currency||uninstallcost|. Consumption of starch kola products will reduce the uninstall cost by |city.currency|5, consumption of competitor products will increase it by |city.currency|1.","Na vas ucet bude pripsana jednorazova platba ve vysi |city.currency||value|. Odmitnuti odpovednosti: Naklady na odinstalaci jsou |city.currency||uninstallcost|. Spotreba vyrobku ze Starch Kola snizi naklady na odinstalaci o |city.currency|5, spotreba konkurencnich vyrobku je zvysi o |city.currency|1.",,,,"11:49 05/09/2022"
"spread the word!","Spread the word!","Sirte tuto informaci dal!",,,,"11:49 05/09/2022"
"increase money gained by |city.currency||upgradevalue|","Increase money gained by |city.currency||upgradevalue|","Zvyseni ziskanych penez o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"put some life into it!","Put some life into it!","Vlozte do nej trochu zivota!",,,,"11:49 05/09/2022"
"lockpicker","Lockpicker","Lockpicker",,,,"11:49 05/09/2022"
"resourceful","Resourceful","Vynalezavy",,,,"11:49 05/09/2022"
"invisible","Invisible","Neviditelny",,,,"11:49 05/09/2022"
"allure","Allure","Allure",,,,"11:49 05/09/2022"
"receive a further |upgradevalue%|% discount on all shop items","Receive a further |upgradevalue%|% discount on all shop items","Ziskejte dalsi |upgradevalue%|% slevu na vsechny polozky v obchode",,,,"11:49 05/09/2022"
"charm","Charm","Okouzleni",,,,"11:49 05/09/2022"
"citizens are a further |upgradevalue%|% more likely to share information for free","Citizens are a further |upgradevalue%|% more likely to share information for free","Obcane s dalsi |upgradevalue%|% vetsi pravdepodobnosti sdileji informace zdarma",,,,"11:49 05/09/2022"
"invasion of privacy means citizens are 25% less likely to share information for free","Invasion of privacy means citizens are 25% less likely to share information for free","Naruseni soukromi znamena, ze obcane o 25 % mene sdileji informace zdarma.",,,,"11:49 05/09/2022"
"physiological perception","Physiological Perception","Fyziologicke vnimani",,,,"11:49 05/09/2022"
"you will now know citizen age from photo data","You will now know citizen age from photo data","Vek obcana nyni zjistite z udaju na fotografii",,,,"11:49 05/09/2022"
"socioeconomic perception","Socioeconomic Perception","Socioekonomicke vnimani",,,,"11:49 05/09/2022"
"you will now know citizen relationship status from looking at them","You will now know citizen relationship status from looking at them","Pri pohledu na ne nyni poznate stav vztahu obcanu.",,,,"11:49 05/09/2022"
"you will now know citizen shoe size from photo data","You will now know citizen shoe size from photo data","Nyni poznate velikost obuvi obcana na zaklade udaju z fotografie",,,,"11:49 05/09/2022"
"you will now know how much money a citizen is carrying by looking at them","You will now know how much money a citizen is carrying by looking at them","Pri pohledu na obcana nyni zjistite, kolik penez ma u sebe.",,,,"11:49 05/09/2022"
"remove the side effect from this disk","Remove the side effect from this disk","Odstraneni vedlejsiho ucinku z tohoto disku",,,,"11:49 05/09/2022"
"upgrade","Upgrade","Upgrade",,,,"11:49 05/09/2022"
"side effect","Side Effect","Vedlejsi ucinek",,,,"11:49 05/09/2022"
"urbex cartographer","Urbex Cartographer","Urbex Cartographer",,,,"11:49 05/09/2022"
"crawlspace engineer","Crawlspace Engineer","Crawlspace Engineer",,,,"11:49 05/09/2022"
"cash flow","Cash Flow","Penezni toky",,,,"11:49 05/09/2022"
"increase passive income by a further |city.currency||upgradevalue|","Increase passive income by a further |city.currency||upgradevalue|","Zvyseni pasivniho prijmu o dalsi |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"competitor data mining","Competitor Data Mining","Vytezovani dat konkurence",,,,"11:49 05/09/2022"
"receive double income for installing software on business owner crunchers at their workplace","Receive double income for installing software on business owner crunchers at their workplace","Ziskejte dvojnasobny prijem za instalaci softwaru na pracovisti majitele firmy.",,,,"11:49 05/09/2022"
"increase money gained by data mining installs by a further |upgradevalue|","Increase money gained by data mining installs by a further |upgradevalue|","Zvyseni penez ziskanych instalaci data miningu o dalsi |upgradevalue|",,,,"11:49 05/09/2022"
"food hygeine inspector","Food Hygeine Inspector","Inspektor hygieny potravin",,,,"11:49 05/09/2022"
"increase max cash gained by |city.currency||upgradevalue|","Increase max cash gained by |city.currency||upgradevalue|","Zvysit maximalni ziskanou hotovost o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"sanitary hygeine inspector","Sanitary Hygeine Inspector","Inspektor hygieny",,,,"11:49 05/09/2022"
"gold medical cover","Gold Medical Cover","Zlate zdravotni pojisteni",,,,"11:49 05/09/2022"
"hospital care is now free","Hospital care is now free","Nemocnicni pece je nyni zdarma",,,,"11:49 05/09/2022"
"gold legal cover","Gold Legal Cover","Zlaty pravni kryt",,,,"11:49 05/09/2022"
"increase stolen item value cover by |city.currency||upgradevalue|","Increase stolen item value cover by |city.currency||upgradevalue|","Zvyseni kryti hodnoty ukradeneho predmetu o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"gold accident cover","Gold Accident Cover","Zlate urazove pojisteni",,,,"11:49 05/09/2022"
"increased payout gained from accidents by |city.currency||upgradevalue|","Increased payout gained from accidents by |city.currency||upgradevalue|","Zvyseni vyplaty z nehod o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"wake up in your own bed after being kncoked out, if available","Wake up in your own bed after being kncoked out, if available","Probudit se ve vlastni posteli po uspani, pokud je to mozne.",,,,"11:49 05/09/2022"
"power","Power","Napajeni",,,,"11:49 05/09/2022"
"stability","Stability","Stabilita",,,,"11:49 05/09/2022"
"clout","Clout","Clout",,,,"11:49 05/09/2022"
"it is no longer possible to get the 'bleeding' status effect","It is no longer possible to get the 'Bleeding' status effect","Jiz neni mozne ziskat stavovy efekt 'Krvaceni'.",,,,"11:49 05/09/2022"
"brawn","Brawn","Brawn",,,,"11:49 05/09/2022"
"improve reach by |upgradevalue%|%","Improve reach by |upgradevalue%|%","Zlepseni dosahu o |upgradevalue%|%",,,,"11:49 05/09/2022"
"reflexes","Reflexes","Reflexe",,,,"11:49 05/09/2022"
"taking damage gives you the 'focused' status effect","Taking damage gives you the 'Focused' status effect","Poskozeni vam zpusobi stavovy efekt 'Focused'.",,,,"11:49 05/09/2022"
"increase power of punches by a further |upgradevalue%|%","Increase power of punches by a further |upgradevalue%|%","Zvyseni sily uderu o dalsi |upgradevalue%|%",,,,"11:49 05/09/2022"
"further increase throwing power by |upgradevalue%|%","Further increase throwing power by |upgradevalue%|%","Dalsi zvyseni vrhaci sily o |upgradevalue%|%",,,,"11:49 05/09/2022"
"it is no longer possible to get broken bones or become bruised","It is no longer possible to get broken bones or become bruised","Uz neni mozne mit zlomene kosti nebo se pohmozdit.",,,,"11:49 05/09/2022"
"increase the perceived threat of raising your fists in combat by |upgradevalue%|%","Increase the perceived threat of raising your fists in combat by |upgradevalue%|%","Zvysuje vnimanou hrozbu zvednuti pesti v boji o |upgradevalue%|%.",,,,"11:49 05/09/2022"
"holding objects infront of you can block |upgradevalue%|% of damage from incoming bullets","Holding objects infront of you can block |upgradevalue%|% of damage from incoming bullets","Drzenim predmetu pred sebou muzete blokovat |upgradevalue%|% poskozeni od priletajicich strel",,,,"11:49 05/09/2022"
"take |value%|% damage from all sources","Take |value%|% damage from all sources","Prijmout |value%|% poskozeni ze vsech zdroju",,,,"11:49 05/09/2022"
"chemistry","Chemistry","Chemie",,,,"11:49 05/09/2022"
"you can now no longer get smelly","You can now no longer get smelly","Nyni jiz nemuzete byt zapachajici",,,,"11:49 05/09/2022"
"cardiovascular","Cardiovascular","Kardiovaskularni",,,,"11:49 05/09/2022"
"increase inventory capacity by |upgradevalue|","Increase inventory capacity by |upgradevalue|","Zvyseni kapacity zasob o |upgradevalue|",,,,"11:49 05/09/2022"
"you can now no longer get tired","You can now no longer get tired","Nyni se jiz nemuzete unavit",,,,"11:49 05/09/2022"
"fortitude","Fortitude","Fortitude",,,,"11:49 05/09/2022"
"increase health regeneration by a further |upgradevalue%|%","Increase health regeneration by a further |upgradevalue%|%","Zvyseni regenerace zdravi o dalsich |upgradevalue%|%",,,,"11:49 05/09/2022"
"vitality","Vitality","Vitalita",,,,"11:49 05/09/2022"
"care in the community","Care in the Community","Pece v komunite",,,,"11:49 05/09/2022"
"recieve a further |upgradevalue%|% more money for completing side jobs","Recieve a further |upgradevalue%|% more money for completing side jobs","Ziskejte dalsi |upgradevalue%|% vice penez za dokonceni vedlejsich zakazek",,,,"11:49 05/09/2022"
"heavy lifter","Heavy Lifter","Tezky zvedak",,,,"11:49 05/09/2022"
"rogue","Rogue","Rogue",,,,"11:49 05/09/2022"
"increase time citizens are knocked out by further |upgradevalue%|%","Increase time citizens are knocked out by further |upgradevalue%|%","Zvyseni casu, kdy jsou obcane vyrazeni, o dalsi |upgradevalue%|%",,,,"11:49 05/09/2022"
"hacker","Hacker","Hacker",,,,"11:49 05/09/2022"
"increase time security systems are disabled by breaker switches by a further |upgradevalue%|%","Increase time security systems are disabled by breaker switches by a further |upgradevalue%|%","Prodlouzeni doby vypnuti bezpecnostnich systemu pomoci vypinacu o dalsich |upgradevalue%|%.",,,,"11:49 05/09/2022"
"non consumption of starch kola products will result in blurred vision and poor health.","Non consumption of starch kola products will result in blurred vision and poor health.","Nekonzumace vyrobku ze skrobove koly ma za nasledek rozmazane videni a spatny zdravotni stav.",,,,"11:49 05/09/2022"
"down payment","Down Payment","Zaloha",,,,"11:49 05/09/2022"
"reduce the uninstall cost by |city.currency||upgradevalue|","Reduce the uninstall cost by |city.currency||upgradevalue|","Snizeni nakladu na odinstalaci o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"mailing list","Mailing List","Postovni seznam",,,,"11:49 05/09/2022"
"safecacker","Safecracker","Safecracker",,,,"11:49 10/10/2022"
"street cleaner","Street Cleaner","Cistic ulic",,,,"11:49 05/09/2022"
"increase cash gained by |city.currency||upgradevalue|","Increase cash gained by |city.currency||upgradevalue|","Zvyseni ziskane hotovosti o |city.currency||upgradevalue|",,,,"11:49 05/09/2022"
"bookworm","Bookworm","Knihomol",,,,"11:49 05/09/2022"
"get a cash bonus of |city.currency||upgradevalue| for reading all books in a series","Get a cash bonus of |city.currency||upgradevalue| for reading all books in a series","Ziskejte penezni bonus |city.currency|||upgradevalue| za precteni vsech knih ze serie",,,,"11:49 05/09/2022"
"the other non-upgraded configuration(s) of this sync disk is active","The other non-upgraded configuration(s) of this sync disk is active","Ostatni neaktualizovane konfigurace tohoto Sync disku jsou aktivni.",,,,"11:49 05/09/2022"
"statuesque","Statuesque","Socharska",,,,"11:49 05/09/2022"
"alter height by a further |upgradevalue%|%","Alter height by a further |upgradevalue%|%","Zmente vysku o dalsi |upgradevalue%|%",,,,"11:49 05/09/2022"
"compact","Compact","Kompaktni",,,,"11:49 05/09/2022"
